Max flow: 253278
Edges
From		To		Capacity/Flow
64		7900		4484.00/0.00
64		7090		4113.00/0.00
64		9111		4191.00/0.00
64		1785		1308.00/0.00
65		4712		3439.00/0.00
65		7892		5096.00/0.00
66		4050		7411.00/0.00
66		212		6579.00/0.00
66		9220		612.00/0.00
67		16		3377.00/0.00
67		3644		5920.00/0.00
67		5877		4618.00/0.00
67		8247		3370.00/0.00
67		3249		4769.00/0.00
68		1578		6983.00/0.00
68		9986		9310.00/0.00
68		507		4895.00/0.00
68		1090		2969.00/0.00
68		465		2981.00/0.00
68		9570		6899.00/0.00
68		7402		7318.00/0.00
69		7865		8977.00/0.00
69		5331		35.00/0.00
69		3342		8138.00/0.00
69		1590		6000.00/0.00
69		3269		6845.00/0.00
69		5216		7075.00/0.00
69		9628		3456.00/0.00
69		5830		4972.00/0.00
69		4573		4369.00/0.00
70		4051		4034.00/0.00
70		7650		6156.00/0.00
70		5011		976.00/0.00
70		1632		1116.00/0.00
70		8045		8772.00/0.00
70		1672		9131.00/0.00
70		555		4992.00/0.00
71		4976		3523.00/0.00
71		2435		7655.00/0.00
71		4376		6751.00/0.00
71		2859		4435.00/0.00
71		8954		8827.00/0.00
71		4482		8588.00/0.00
71		4325		4693.00/0.00
71		1342		187.00/0.00
72		6917		4887.00/0.00
72		4721		1909.00/0.00
72		5903		546.00/0.00
72		2793		7449.00/0.00
72		2728		5654.00/0.00
72		1692		5948.00/0.00
72		130		4425.00/0.00
73		9496		6929.00/0.00
73		6339		2867.00/0.00
73		5688		8482.00/0.00
73		607		8886.00/0.00
73		3367		8467.00/0.00
73		8920		4703.00/0.00
73		7080		749.00/0.00
73		2395		8562.00/0.00
73		6377		5905.00/0.00
74		6148		6196.00/0.00
74		3776		7645.00/0.00
74		4593		1423.00/0.00
75		6483		1792.00/0.00
75		5781		8527.00/0.00
75		8034		6985.00/0.00
75		122		6022.00/0.00
76		730		8139.00/0.00
76		4530		3317.00/0.00
76		5899		5548.00/0.00
76		5423		174.00/0.00
76		8635		278.00/0.00
76		8036		6263.00/0.00
77		5447		1420.00/0.00
77		6579		9166.00/0.00
77		625		1842.00/0.00
77		3665		7124.00/0.00
77		4257		9748.00/0.00
78		2376		2230.00/0.00
78		8164		4306.00/0.00
78		6993		7064.00/0.00
78		7316		3137.00/0.00
78		9022		8678.00/0.00
79		4091		4990.00/0.00
79		6762		7585.00/0.00
79		6939		5220.00/0.00
79		1085		2047.00/0.00
80		4370		9354.00/0.00
80		9086		6863.00/0.00
80		382		6059.00/0.00
80		550		2102.00/0.00
80		1765		1614.00/0.00
81		9601		6364.00/0.00
81		2561		3883.00/0.00
81		6477		1541.00/0.00
81		6911		7691.00/0.00
82		6171		8054.00/0.00
82		5226		6311.00/0.00
82		3384		3104.00/0.00
82		5118		5655.00/0.00
82		563		8219.00/0.00
82		6847		7242.00/0.00
82		4809		8199.00/0.00
82		73		8207.00/0.00
82		2247		7263.00/0.00
82		9746		6848.00/0.00
83		513		4290.00/0.00
83		2643		8799.00/0.00
83		3176		4508.00/0.00
83		716		2359.00/0.00
83		3981		7810.00/0.00
83		4255		7411.00/0.00
83		271		2370.00/0.00
83		5210		6953.00/0.00
84		9487		1032.00/0.00
84		4171		2296.00/0.00
84		6241		413.00/0.00
85		9108		9567.00/0.00
85		4762		1042.00/0.00
85		7282		4023.00/0.00
85		6428		8727.00/0.00
85		8555		83.00/0.00
85		4268		3361.00/0.00
85		7556		6444.00/156.00
86		2728		4366.00/0.00
86		5190		8617.00/0.00
86		2351		437.00/0.00
86		6205		6022.00/0.00
86		795		9467.00/0.00
86		4846		5169.00/0.00
87		5689		7967.00/0.00
87		7185		8752.00/0.00
87		329		5583.00/0.00
87		80		6697.00/0.00
87		5841		7474.00/0.00
87		3104		2046.00/0.00
88		8437		3207.00/0.00
88		9278		9655.00/0.00
88		1998		2414.00/0.00
89		5802		8969.00/0.00
89		2332		363.00/0.00
89		3543		5488.00/0.00
89		606		8218.00/0.00
89		3553		4869.00/0.00
89		7797		8136.00/0.00
89		9083		136.00/0.00
90		8820		5579.00/0.00
90		5857		9726.00/0.00
90		3295		4961.00/0.00
90		2573		7899.00/0.00
90		1461		1473.00/0.00
91		8650		9775.00/0.00
91		4040		4830.00/0.00
91		2		5704.00/5704.00
91		7342		1227.00/0.00
91		1027		4869.00/879.00
91		6372		1682.00/0.00
91		3203		805.00/0.00
91		941		84.00/0.00
92		501		4320.00/0.00
92		4399		3586.00/0.00
92		2929		7131.00/0.00
93		1644		5562.00/0.00
93		9656		4676.00/0.00
93		5083		9289.00/0.00
93		7136		7301.00/0.00
93		4826		7181.00/0.00
93		2352		7440.00/0.00
93		1293		522.00/0.00
94		5660		9085.00/0.00
94		7662		4665.00/0.00
94		5716		8879.00/0.00
94		9325		4614.00/0.00
94		147		4151.00/0.00
95		6887		9450.00/0.00
95		3411		496.00/0.00
95		5961		2505.00/0.00
95		1987		6704.00/0.00
95		4651		2693.00/0.00
96		9685		8797.00/0.00
96		4721		7597.00/0.00
96		817		3506.00/0.00
97		1916		4645.00/0.00
97		3906		9026.00/0.00
97		2304		6023.00/0.00
97		4214		3983.00/0.00
97		5463		807.00/0.00
97		1202		6108.00/0.00
98		8584		995.00/0.00
98		7191		7241.00/0.00
98		9186		6383.00/0.00
99		2540		2604.00/0.00
99		8458		1595.00/0.00
99		1744		2071.00/0.00
99		530		932.00/0.00
99		2257		7293.00/0.00
99		5204		83.00/0.00
99		9897		9489.00/0.00
100		6625		1545.00/0.00
100		8671		8745.00/0.00
100		2189		1239.00/0.00
100		6238		1426.00/0.00
100		3291		5004.00/0.00
100		8849		4998.00/0.00
100		9300		2012.00/0.00
100		5710		3200.00/0.00
101		9458		9310.00/0.00
101		423		430.00/0.00
101		9224		7505.00/0.00
101		1585		7595.00/0.00
101		4540		1157.00/0.00
101		9775		3288.00/0.00
101		5293		3329.00/0.00
102		8625		9232.00/0.00
102		1094		8259.00/0.00
102		5767		5510.00/0.00
102		8175		4984.00/0.00
102		304		2588.00/0.00
102		804		3634.00/0.00
102		1951		1570.00/0.00
102		551		4430.00/0.00
103		1723		7940.00/0.00
103		5076		8998.00/0.00
103		2760		4674.00/0.00
103		1648		9726.00/0.00
104		2766		3199.00/0.00
104		6852		1214.00/0.00
104		6		6915.00/0.00
104		8304		9463.00/0.00
104		6484		4476.00/0.00
104		3969		2384.00/0.00
104		7401		5289.00/0.00
105		2379		9680.00/0.00
105		5881		9952.00/0.00
105		7641		7269.00/0.00
105		2101		6073.00/0.00
106		278		587.00/0.00
106		5518		215.00/0.00
106		5568		4900.00/0.00
106		5169		9891.00/0.00
106		8317		8039.00/0.00
106		9927		4188.00/0.00
106		5204		2891.00/0.00
106		2071		7896.00/0.00
106		3390		4867.00/0.00
107		5826		3197.00/0.00
107		7078		8703.00/0.00
107		2584		510.00/0.00
107		1777		2167.00/0.00
107		91		1012.00/0.00
108		2375		4972.00/0.00
108		6587		1728.00/0.00
108		2045		6278.00/0.00
108		645		2652.00/0.00
108		2638		9814.00/0.00
108		50		8362.00/0.00
108		2807		3683.00/0.00
108		2795		6014.00/0.00
109		3129		6309.00/0.00
109		3996		5930.00/0.00
109		8857		4760.00/0.00
109		3058		2218.00/0.00
109		2287		7495.00/0.00
110		3666		4237.00/0.00
110		8518		8583.00/0.00
110		4472		9532.00/0.00
110		5624		3850.00/0.00
110		1344		3593.00/0.00
110		2649		1280.00/0.00
110		182		8444.00/0.00
110		1899		5621.00/0.00
111		645		2630.00/0.00
111		8635		81.00/0.00
111		1497		4140.00/0.00
111		7331		8424.00/0.00
111		7082		3632.00/0.00
111		8193		1415.00/0.00
111		8312		7310.00/0.00
112		9353		9876.00/0.00
112		3713		5825.00/0.00
112		3316		4976.00/0.00
112		1737		4957.00/0.00
113		7619		6692.00/0.00
113		3061		2140.00/0.00
113		3919		5156.00/0.00
113		7982		7330.00/0.00
113		268		5691.00/0.00
114		2760		8631.00/0.00
114		1183		9259.00/0.00
114		9910		6814.00/0.00
114		5100		517.00/0.00
115		5138		2188.00/0.00
115		5555		3819.00/0.00
115		2439		7205.00/0.00
115		5742		4245.00/0.00
116		92		4119.00/0.00
116		8240		9807.00/0.00
116		7634		6796.00/0.00
116		1315		772.00/0.00
116		8899		1226.00/0.00
116		6573		4747.00/0.00
116		6282		580.00/0.00
116		2358		4405.00/0.00
117		9664		6918.00/0.00
117		8618		1157.00/0.00
117		7060		8563.00/0.00
117		6455		4429.00/0.00
117		1112		4037.00/0.00
117		1378		7767.00/0.00
117		5764		9165.00/0.00
117		372		781.00/0.00
118		4646		3204.00/0.00
118		12		4437.00/0.00
118		7623		3179.00/0.00
118		3859		9398.00/0.00
118		3368		9473.00/0.00
118		2273		6063.00/0.00
118		705		3465.00/0.00
119		5811		254.00/0.00
119		7284		3774.00/0.00
119		7986		8229.00/0.00
119		3745		9445.00/0.00
119		1397		3282.00/0.00
119		7863		7410.00/0.00
119		2366		8675.00/0.00
119		6895		2089.00/0.00
119		6774		9800.00/0.00
120		1569		2260.00/0.00
120		4220		3108.00/0.00
120		4913		2113.00/0.00
120		1182		4796.00/0.00
120		3136		9875.00/0.00
120		6095		1395.00/0.00
121		372		3324.00/0.00
121		3463		6213.00/0.00
121		7747		1485.00/0.00
122		509		6870.00/0.00
122		4886		5526.00/0.00
122		3895		379.00/0.00
123		9850		6246.00/0.00
123		5850		9734.00/0.00
124		2415		7605.00/0.00
124		5828		134.00/0.00
124		214		1316.00/0.00
124		5980		7692.00/0.00
124		5305		661.00/0.00
124		807		6009.00/0.00
124		1938		4508.00/0.00
124		4687		9785.00/0.00
124		9467		3716.00/0.00
125		8665		4960.00/0.00
125		1778		8810.00/0.00
125		5714		7263.00/0.00
125		5194		569.00/0.00
126		9933		7490.00/0.00
126		2884		3190.00/0.00
126		3909		4451.00/0.00
126		6680		3752.00/0.00
126		8549		4714.00/0.00
126		3648		1306.00/0.00
126		8090		4470.00/0.00
127		8733		5071.00/0.00
127		1815		5141.00/0.00
127		3299		8739.00/0.00
127		9495		4667.00/0.00
127		7585		6226.00/0.00
127		4837		609.00/0.00
128		2382		9690.00/0.00
128		686		4441.00/0.00
128		2860		7963.00/0.00
128		3061		6552.00/0.00
128		3562		5951.00/0.00
128		6335		6305.00/0.00
128		2034		1524.00/0.00
128		7063		6266.00/0.00
129		564		6756.00/0.00
129		5072		6604.00/0.00
129		5193		3669.00/0.00
129		7309		2801.00/0.00
130		6133		8049.00/0.00
130		7833		5959.00/0.00
130		212		9670.00/0.00
130		5073		8085.00/0.00
130		4867		7475.00/0.00
130		4443		5050.00/0.00
130		1982		6178.00/0.00
130		6109		1405.00/0.00
131		4912		2516.00/0.00
131		5713		8605.00/0.00
131		1767		6527.00/0.00
131		9779		9564.00/0.00
131		9139		7581.00/0.00
131		2134		119.00/0.00
132		8956		936.00/0.00
132		8014		5244.00/0.00
132		4097		4728.00/0.00
132		551		134.00/0.00
132		2579		4914.00/0.00
132		2174		4728.00/0.00
133		1916		3938.00/0.00
133		6953		8899.00/0.00
133		3200		6501.00/0.00
133		1226		9135.00/0.00
133		4393		812.00/0.00
133		8602		1722.00/0.00
133		8569		1716.00/0.00
133		7560		7972.00/0.00
134		7256		8472.00/0.00
134		7735		7231.00/3780.00
134		9638		4934.00/0.00
134		7184		2843.00/0.00
135		4013		4914.00/0.00
135		3270		1246.00/0.00
135		8356		7217.00/0.00
135		3433		1924.00/0.00
135		106		7599.00/0.00
135		1157		917.00/0.00
135		4234		3305.00/0.00
135		6347		8719.00/0.00
136		1472		4111.00/0.00
136		6497		1066.00/0.00
136		8010		1255.00/0.00
136		3398		6251.00/0.00
136		7203		1144.00/0.00
137		2223		1476.00/0.00
137		750		5566.00/0.00
137		4198		3076.00/0.00
138		4616		1290.00/0.00
138		5283		8932.00/0.00
138		4132		811.00/0.00
138		4020		8337.00/0.00
138		6719		6619.00/0.00
138		2881		4656.00/0.00
138		8097		8534.00/0.00
138		3538		8604.00/0.00
138		461		6694.00/0.00
138		6534		6673.00/0.00
139		6457		7844.00/0.00
139		2471		8852.00/0.00
139		396		5386.00/0.00
139		1880		5836.00/0.00
139		6750		4582.00/0.00
139		6297		6001.00/0.00
140		8322		732.00/0.00
140		1657		4403.00/0.00
140		8695		777.00/0.00
140		2029		9925.00/0.00
140		3434		4110.00/0.00
140		7030		2212.00/0.00
140		2257		7205.00/0.00
140		8086		5158.00/0.00
140		8974		1209.00/0.00
141		2170		9337.00/0.00
141		5798		9783.00/0.00
141		8503		5251.00/0.00
141		1286		1452.00/0.00
141		7928		901.00/0.00
141		3576		1798.00/0.00
141		7895		5214.00/0.00
141		6352		6045.00/0.00
141		1426		4145.00/0.00
142		3157		6707.00/0.00
142		8516		9635.00/0.00
142		2105		6788.00/0.00
142		2133		6184.00/0.00
142		2797		1247.00/0.00
142		2252		9549.00/0.00
142		5560		6636.00/0.00
142		9675		9123.00/0.00
143		5660		748.00/0.00
143		7066		2304.00/0.00
143		2298		7937.00/0.00
143		3483		33.00/0.00
143		9087		928.00/0.00
143		775		4051.00/0.00
143		4906		5011.00/0.00
143		9463		3906.00/0.00
144		5406		4847.00/0.00
144		732		4813.00/0.00
144		6159		2023.00/0.00
144		7936		1928.00/0.00
144		1617		5918.00/0.00
144		4119		7990.00/0.00
144		4273		3396.00/0.00
144		6917		2333.00/0.00
145		722		9299.00/0.00
145		904		1048.00/0.00
145		4032		5308.00/0.00
145		7436		5540.00/0.00
146		9851		1099.00/0.00
146		721		9732.00/0.00
146		1223		2936.00/0.00
146		6458		113.00/0.00
146		3180		8636.00/0.00
146		2910		4685.00/0.00
147		1781		2848.00/0.00
147		7166		3663.00/0.00
147		4980		7950.00/0.00
147		3245		5813.00/0.00
147		2581		9832.00/0.00
147		7986		8824.00/0.00
147		6672		3284.00/0.00
148		1298		6062.00/0.00
148		5982		2083.00/0.00
148		550		5472.00/0.00
148		5073		6735.00/0.00
148		6099		4093.00/0.00
148		5565		4304.00/0.00
148		602		4618.00/0.00
149		6254		8037.00/0.00
149		3614		6099.00/0.00
150		1125		5619.00/0.00
150		5019		2008.00/0.00
150		6459		9246.00/0.00
150		4807		662.00/0.00
150		5360		4975.00/0.00
150		2034		3375.00/0.00
150		2774		7642.00/0.00
151		4215		8274.00/0.00
151		1167		4691.00/0.00
151		1875		4564.00/0.00
151		5698		8762.00/0.00
152		4694		7212.00/0.00
152		9360		2648.00/0.00
152		2120		1454.00/0.00
152		4860		173.00/0.00
152		1349		7865.00/0.00
152		8546		2660.00/0.00
152		455		8848.00/0.00
152		1899		2516.00/0.00
152		6689		3644.00/0.00
152		2061		4463.00/0.00
153		4773		8173.00/0.00
153		4926		859.00/0.00
153		4816		6298.00/0.00
153		4767		2499.00/0.00
153		3557		5706.00/0.00
153		5041		1846.00/0.00
153		4646		2728.00/0.00
153		6967		4566.00/0.00
154		3292		2345.00/0.00
154		7835		5742.00/0.00
154		7889		3770.00/0.00
155		4804		8468.00/0.00
155		2738		792.00/0.00
155		2144		5937.00/0.00
155		7577		5538.00/0.00
155		5802		8084.00/0.00
155		1212		2805.00/0.00
155		7585		5942.00/0.00
156		7482		3262.00/0.00
156		4171		5724.00/0.00
156		7326		5421.00/0.00
156		5270		8602.00/0.00
156		4927		5691.00/0.00
156		3205		533.00/0.00
156		486		2168.00/0.00
156		5858		8183.00/0.00
156		8475		7017.00/0.00
156		4647		6246.00/0.00
156		6305		6150.00/0.00
156		8359		5048.00/0.00
157		6856		6851.00/0.00
157		100		4124.00/0.00
157		9997		1353.00/0.00
157		9451		3970.00/0.00
157		5284		1350.00/0.00
157		704		7844.00/0.00
157		3746		331.00/0.00
