id		father		cost
4051		6684		1.29
8228		656		1.29
4558		5151		1.29
7392		4386		1.29
5444		8703		1.29
2436		2143		1.29
8257		5903		1.29
989		9543		1.29
556		1625		1.29
3046		2670		1.29
3144		166		1.29
5986		6571		1.29
1104		1092		1.29
4415		5414		1.29
2989		5984		1.29
579		4402		1.29
992		7663		1.29
9155		3249		1.29
5201		2278		1.29
6364		173		1.29
550		1380		1.29
6994		7584		1.29
6658		4374		1.29
2956		942		1.29
8028		6371		1.29
6608		8406		1.29
2808		741		1.29
239		2964		1.29
5221		6122		1.29
3435		1708		1.29
3747		8349		1.29
2817		5148		1.29
9747		2193		1.29
8601		777		1.30
670		656		1.30
1559		1830		1.30
9929		9627		1.30
356		5006		1.30
1225		6033		1.30
7811		182		1.30
8745		8641		1.30
5383		6950		1.30
5844		2654		1.30
2205		5984		1.30
61		242		1.30
5604		5165		1.30
5182		8000		1.30
2814		8009		1.30
2219		5182		1.30
9886		2814		1.30
7383		7135		1.30
9698		1924		1.30
8929		6273		1.30
642		9063		1.30
9293		4119		1.30
3953		4441		1.30
3799		6698		1.30
1277		8406		1.30
6181		6707		1.30
7826		2129		1.30
1188		7843		1.30
4938		3849		1.30
2443		6564		1.30
8214		3715		1.31
7009		9702		1.31
4681		6173		1.31
818		7039		1.31
2010		5833		1.31
8115		1330		1.31
6331		8228		1.31
4899		1391		1.31
5117		9543		1.31
3000		5040		1.31
2952		7852		1.31
9021		5444		1.31
9152		9333		1.31
5426		4044		1.31
588		5187		1.31
7340		7961		1.31
3043		4444		1.31
498		4444		1.31
7696		7		1.31
8143		1625		1.31
9073		3850		1.31
8253		9632		1.31
8040		2219		1.31
5424		8840		1.31
1908		133		1.31
5663		5411		1.31
8532		5424		1.31
410		2179		1.31
6315		2062		1.31
3097		736		1.31
4372		736		1.31
8254		9063		1.31
5682		3602		1.31
8079		5541		1.31
9743		1087		1.31
7642		281		1.31
7640		5027		1.31
8515		1262		1.31
9332		987		1.31
4046		2964		1.31
1190		343		1.31
8226		6226		1.32
8414		5944		1.32
2484		1883		1.32
1852		575		1.32
7099		7229		1.32
1179		4993		1.32
1462		3329		1.32
73		5693		1.32
79		590		1.32
1270		3401		1.32
3864		1025		1.32
4169		4801		1.32
1313		4119		1.32
3705		8339		1.32
1759		4834		1.32
1897		4823		1.32
65		1524		1.32
7019		2278		1.32
5212		5559		1.32
1305		8840		1.32
2849		6966		1.32
3353		2219		1.32
433		9886		1.32
2968		8253		1.32
2656		5385		1.32
3645		5230		1.32
866		6646		1.32
673		6466		1.32
6862		8225		1.32
1005		410		1.32
9893		7383		1.32
963		1733		1.32
6449		8000		1.32
6597		2832		1.32
6106		3935		1.32
1156		6449		1.32
9131		3217		1.32
5043		3375		1.32
6711		5309		1.32
2878		1851		1.32
1608		6441		1.32
3745		4393		1.32
44		6278		1.32
4420		4046		1.32
9481		1350		1.32
6819		2443		1.32
6691		3127		1.32
377		6778		1.33
8999		9796		1.33
8648		8226		1.33
8140		2502		1.33
3178		656		1.33
1645		3178		1.33
4576		7156		1.33
371		3779		1.33
1151		5005		1.33
8668		1853		1.33
5836		6459		1.33
3385		9898		1.33
6851		218		1.33
5060		1004		1.33
516		2670		1.33
3690		9572		1.33
803		7435		1.33
4363		2812		1.33
8866		3201		1.33
3507		7198		1.33
4945		2542		1.33
3717		9021		1.33
3567		1273		1.33
7490		5371		1.33
9785		815		1.33
4382		9785		1.33
86		8238		1.33
709		8532		1.33
1470		4924		1.33
8327		4954		1.33
3345		3118		1.33
3380		2602		1.33
6305		1080		1.33
4443		6597		1.33
9297		2705		1.33
2535		9940		1.33
7448		9465		1.33
520		7826		1.33
7442		5349		1.33
353		6289		1.33
1085		8559		1.33
9166		4095		1.34
708		8826		1.34
8096		1963		1.34
2241		9929		1.34
5398		127		1.34
5845		1567		1.34
7373		7720		1.34
4114		1046		1.34
7016		3690		1.34
3915		3690		1.34
523		3455		1.34
5474		4146		1.34
6344		590		1.34
1999		9448		1.34
8041		3109		1.34
2953		1897		1.34
2655		4382		1.34
5055		8025		1.34
