(total cost: 2247.07)
id		father		cost
8780		1626		0.17
3736		9463		0.20
9841		1300		0.20
769		9841		0.08
6965		769		0.05
5146		6965		0.13
7636		5146		0.05
3428		7636		0.05
4240		7636		0.07
5670		4240		0.06
4659		5985		0.20
542		3098		0.20
6634		542		0.15
4933		6634		0.13
7903		9860		0.20
3097		6270		0.20
736		3097		0.09
4372		736		0.09
4210		4372		0.06
5280		4210		0.02
5975		736		0.10
4526		5975		0.05
9726		5280		0.16
3292		9726		0.16
2028		4372		0.17
448		2028		0.16
6776		448		0.09
4780		6776		0.09
7078		5280		0.19
1170		4372		0.19
7103		1170		0.14
9473		7103		0.05
5829		4641		0.20
5838		5829		0.02
1312		5838		0.07
3540		1312		0.01
9812		3540		0.08
5494		9812		0.01
1736		9812		0.09
8336		5829		0.11
5125		3540		0.14
3767		5125		0.01
8278		3767		0.08
9880		5494		0.15
2121		3540		0.17
2209		9880		0.19
7336		2209		0.08
93		7336		0.16
1185		93		0.14
7678		8573		0.20
978		4526		0.20
6428		978		0.01
1746		978		0.02
5165		6428		0.18
5385		5165		0.04
4615		5165		0.11
291		878		0.20
8517		2410		0.20
9665		8517		0.00
6532		6235		0.20
3707		6532		0.12
2754		3707		0.09
8317		3707		0.16
3083		3707		0.17
7995		3083		0.19
1339		1036		0.20
3100		1339		0.18
236		3100		0.01
9328		236		0.07
4267		9328		0.10
7426		3839		0.20
5939		7426		0.09
1485		5939		0.02
1515		5939		0.09
7882		1515		0.04
5471		7882		0.00
5033		5471		0.07
297		7426		0.10
4972		1515		0.10
9583		4972		0.08
9133		7426		0.14
9189		9133		0.09
5980		7426		0.15
5641		5033		0.15
7842		1515		0.16
7587		5641		0.16
7848		7587		0.07
7236		7587		0.10
3035		9189		0.19
3182		3035		0.03
5822		3182		0.07
144		3182		0.12
9247		5822		0.17
11		3035		0.19
5497		1515		0.20
959		7832		0.20
510		1418		0.20
9197		510		0.05
2702		510		0.08
1010		9197		0.13
3939		7848		0.20
2031		3939		0.01
1343		3939		0.07
8056		1343		0.04
4465		3939		0.08
6410		2031		0.15
4864		6982		0.20
7553		9985		0.20
4265		7553		0.12
1507		4265		0.14
4141		2012		0.20
596		4141		0.12
8828		596		0.04
7174		4141		0.13
9725		596		0.13
2314		8828		0.14
9505		596		0.18
240		9505		0.09
5327		6305		0.20
8458		6153		0.20
8055		7632		0.20
3567		8055		0.15
6655		3567		0.05
9920		6655		0.02
1475		9920		0.05
6145		9920		0.08
8822		9648		0.20
6025		3870		0.20
5195		4549		0.20
9798		5195		0.01
8726		711		0.20
7714		8726		0.02
6273		7714		0.02
906		7714		0.03
8929		6273		0.03
6308		906		0.03
5561		6273		0.07
9683		5561		0.08
8222		9683		0.05
2226		8726		0.12
4283		9683		0.13
4994		4283		0.06
1458		4994		0.04
4282		1458		0.08
4663		4282		0.07
3033		4663		0.10
1024		3033		0.08
3668		3033		0.12
7502		3668		0.07
9705		2226		0.15
9904		9705		0.14
3923		9904		0.05
4375		3923		0.05
4783		2226		0.15
4160		9705		0.15
6863		4160		0.01
4546		4160		0.01
5245		4160		0.01
3375		6863		0.01
7525		4160		0.03
3823		5245		0.07
5281		3375		0.14
7422		3375		0.16
414		9705		0.17
9210		9705		0.17
8018		4994		0.17
9045		6863		0.17
4559		9045		0.13
4219		4559		0.01
630		4219		0.10
9217		4219		0.11
2355		9217		0.10
1785		9210		0.17
4618		1785		0.10
8507		4618		0.09
8673		8507		0.09
7551		8673		0.00
5918		8673		0.06
9535		4618		0.10
2298		9535		0.12
2636		2298		0.11
2126		7551		0.13
2714		4219		0.17
9598		2636		0.17
1951		6863		0.18
66		1951		0.03
997		66		0.11
3196		997		0.03
6772		997		0.04
3578		997		0.05
2193		3578		0.12
7686		2193		0.03
2930		4219		0.19
5011		2930		0.17
840		5011		0.03
5084		840		0.02
8762		5084		0.17
3039		9904		0.19
3099		3039		0.04
9311		3039		0.10
1530		3099		0.13
329		9311		0.13
374		329		0.14
8247		9311		0.15
4751		8247		0.02
6425		8247		0.12
9304		6425		0.02
2862		9304		0.07
453		6425		0.11
6775		6425		0.12
4908		4751		0.13
6794		4908		0.00
337		4908		0.04
3722		4908		0.09
1392		1530		0.16
5891		1392		0.04
784		8247		0.16
3718		784		0.15
2427		3718		0.11
3352		1530		0.19
4974		3352		0.12
9996		3578		0.19
6998		8762		0.19
6493		374		0.19
4099		6493		0.02
4472		6493		0.06
4963		6493		0.13
2860		5011		0.20
7478		6998		0.20
199		9894		0.20
6365		199		0.01
9666		199		0.05
2948		6365		0.06
2268		9666		0.08
6234		2193		0.20
2972		6234		0.07
3050		4985		0.20
7762		3050		0.08
9028		7762		0.16
649		9028		0.13
8357		9028		0.16
8640		8357		0.10
5727		8640		0.04
3584		5727		0.04
9208		3584		0.04
5475		9208		0.02
5161		9208		0.03
246		5161		0.02
8867		246		0.04
3899		9208		0.14
3344		3899		0.16
508		3344		0.16
2821		9028		0.17
8146		2821		0.12
1704		8640		0.19
8476		1704		0.02
5171		8476		0.07
516		8146		0.19
3398		516		0.10
5759		3398		0.01
7579		516		0.16
8707		516		0.18
3497		8707		0.11
1847		3497		0.06
9982		1847		0.19
5039		649		0.20
8485		7762		0.20
7328		8485		0.02
1198		7328		0.01
9566		7328		0.03
1003		8485		0.14
4191		1003		0.07
1167		1003		0.12
575		1167		0.08
3464		575		0.00
1191		3464		0.03
8524		1191		0.04
8713		3464		0.10
352		8713		0.09
6944		8713		0.10
6218		6944		0.05
7177		575		0.11
6416		7177		0.01
8903		8524		0.13
7604		8485		0.15
1298		7604		0.02
1794		6218		0.16
9053		1794		0.07
4333		9053		0.10
9395		4333		0.14
5887		9395		0.07
9953		6944		0.16
722		9953		0.05
2476		722		0.02
3858		722		0.06
7397		3858		0.03
1852		575		0.16
5121		1298		0.17
5882		1167		0.17
1603		5121		0.17
4900		1603		0.02
9445		1603		0.02
5977		1603		0.12
8000		9566		0.17
9597		8000		0.04
9889		1167		0.18
6378		9889		0.10
3417		6378		0.05
8126		8000		0.18
6276		8126		0.06
7816		1003		0.19
3620		7816		0.15
1904		2476		0.19
8478		1904		0.14
8533		8478		0.06
2831		575		0.19
7442		649		0.20
7456		7442		0.01
5457		6944		0.20
7810		5457		0.01
2683		7810		0.10
3108		7810		0.17
5122		8640		0.20
3299		5122		0.05
8144		3299		0.05
8978		7177		0.20
5791		8978		0.05
6031		8978		0.13
4872		6031		0.02
378		5918		0.20
1038		378		0.02
2125		1038		0.07
5803		1038		0.10
4598		5803		0.15
1780		2125		0.16
6206		1780		0.17
7937		4598		0.19
2242		7937		0.01
3680		7937		0.07
5723		7937		0.19
9754		5723		0.08
1325		5723		0.10
1350		9545		0.20
5043		3375		0.20
4927		5043		0.12
7709		4927		0.05
4380		4927		0.06
8730		4380		0.06
8593		5043		0.15
6463		8593		0.12
9310		6463		0.12
7282		9310		0.05
965		2242		0.20
5415		3680		0.21
7443		5415		0.06
4678		5054		0.21
9103		8336		0.21
4912		9103		0.06
3573		9103		0.11
4041		9103		0.13
5756		3573		0.13
9810		5756		0.02
8346		5756		0.07
2212		8346		0.03
5547		8346		0.05
3564		8346		0.11
1387		3564		0.11
9952		1387		0.05
511		9103		0.15
5504		5547		0.15
2884		5504		0.10
9271		2884		0.11
8722		9271		0.13
2861		8722		0.01
5317		9271		0.13
7959		5317		0.03
4545		7959		0.09
9374		4545		0.08
1907		9374		0.07
8570		5317		0.12
2124		8570		0.07
7265		4912		0.18
8760		7959		0.18
7940		7959		0.18
5108		7940		0.01
6380		7940		0.04
1356		511		0.19
5207		1356		0.00
8474		3573		0.20
5285		8474		0.07
341		9053		0.21
5894		4298		0.21
6792		5894		0.17
3741		5894		0.20
6002		3741		0.16
9027		9430		0.21
2519		9027		0.01
216		9027		0.15
3527		216		0.01
6898		216		0.03
1813		216		0.04
158		216		0.06
9227		6898		0.15
700		9227		0.13
6119		700		0.11
9215		6119		0.03
6278		700		0.13
1851		6278		0.01
2878		1851		0.08
44		6278		0.09
1510		44		0.02
9162		44		0.03
7209		1510		0.06
538		1510		0.08
804		1851		0.11
8214		804		0.10
3715		8214		0.06
811		3715		0.11
8054		811		0.01
4242		8214		0.12
7415		1510		0.15
9325		7415		0.10
3943		9325		0.04
1466		3527		0.16
1910		1466		0.01
4035		1910		0.11
4239		1910		0.14
9479		4035		0.15
4130		538		0.16
3810		4239		0.16
1690		8054		0.17
6668		1690		0.12
2658		7209		0.17
5328		4242		0.17
5162		5328		0.10
7132		5328		0.12
4132		5162		0.13
180		7415		0.17
7183		180		0.04
648		3715		0.18
9938		648		0.10
4365		9938		0.17
1527		4365		0.05
5493		1527		0.03
3942		1527		0.14
7829		7415		0.18
2499		7829		0.09
6434		7829		0.10
9580		2499		0.18
1084		9580		0.00
5218		9580		0.02
102		1084		0.05
1324		5218		0.15
902		1324		0.09
6492		902		0.00
8845		1324		0.15
4289		5218		0.17
8804		6668		0.19
2868		8804		0.12
237		2878		0.19
7410		237		0.05
5024		7410		0.11
3601		5024		0.02
1465		3601		0.01
7		3601		0.02
7696		7		0.09
2610		7696		0.04
3982		7		0.09
2318		3982		0.03
6467		3982		0.12
2696		6467		0.11
6394		6467		0.12
9498		2610		0.15
779		9498		0.14
4718		6467		0.17
2815		779		0.18
3457		8804		0.20
6737		804		0.20
2890		6737		0.02
8813		216		0.20
247		8054		0.20
9857		8972		0.21
5144		8214		0.21
7005		1324		0.21
2092		2430		0.21
6106		4289		0.21
3935		6106		0.07
7513		6106		0.14
5156		7513		0.10
6782		9471		0.21
5922		7925		0.21
2776		5156		0.21
6514		2953		0.21
5556		6514		0.07
1508		6514		0.11
8481		1508		0.11
4530		8481		0.03
3337		6514		0.13
4308		8481		0.16
4460		4530		0.19
9675		4460		0.10
8159		4530		0.19
800		8159		0.04
3645		8159		0.07
9585		800		0.07
2512		800		0.10
5202		2512		0.03
7153		2512		0.08
5230		3645		0.15
5120		5230		0.01
4355		9675		0.19
3319		4355		0.03
3013		3319		0.04
9962		3013		0.05
9687		9962		0.06
4850		9962		0.09
926		9962		0.15
6046		926		0.17
5182		6046		0.07
2219		5182		0.00
8040		2219		0.01
3353		2219		0.02
9753		6046		0.11
6436		2219		0.13
9704		6436		0.03
7007		5182		0.18
7181		3013		0.18
6118		3013		0.19
9302		3645		0.19
5889		9302		0.01
8939		9302		0.05
1800		9302		0.09
7797		1800		0.01
467		1800		0.08
5282		1800		0.19
3857		4308		0.20
1751		3857		0.12
1076		3857		0.18
7332		1076		0.02
6541		2712		0.21
7082		6541		0.13
7648		291		0.21
7508		1850		0.21
2606		7508		0.10
4337		7508		0.15
5921		2606		0.15
5798		2606		0.16
8172		5798		0.13
116		4337		0.17
8756		116		0.01
1629		116		0.09
104		8756		0.12
4051		104		0.12
2734		8756		0.14
9467		7508		0.18
3358		8756		0.19
4639		3358		0.00
8921		3358		0.01
2444		4639		0.02
4865		4639		0.06
286		8921		0.07
5469		286		0.08
1086		4865		0.10
6111		4639		0.12
7792		1086		0.14
7843		4865		0.18
8829		7843		0.11
4444		8829		0.01
9632		4444		0.01
6092		8829		0.02
6123		4444		0.02
3136		4444		0.07
1257		9632		0.08
3290		6092		0.09
3244		3290		0.04
6950		3244		0.04
7085		6950		0.01
3308		6092		0.09
4418		3290		0.10
2129		7843		0.12
7826		2129		0.02
520		7826		0.03
9954		7826		0.08
464		9954		0.09
5810		464		0.05
1552		464		0.12
8253		9632		0.12
2968		8253		0.01
1002		8253		0.04
5297		2968		0.05
6074		5297		0.09
7311		5297		0.09
7042		1002		0.12
9033		7826		0.13
3043		4444		0.13
9357		3043		0.03
1108		9357		0.05
498		4444		0.13
6164		9033		0.13
2656		6164		0.03
1188		7843		0.14
2106		9357		0.14
3636		2106		0.09
8464		7085		0.14
1200		2106		0.14
2014		3244		0.15
8537		2014		0.06
4710		1002		0.15
313		7085		0.17
173		313		0.01
2179		313		0.03
7014		173		0.09
6464		7014		0.11
2600		6464		0.10
410		2179		0.14
1005		410		0.01
6364		173		0.14
4854		7014		0.17
2540		4710		0.18
1590		2540		0.02
9576		2540		0.05
6829		2540		0.05
5085		6829		0.03
1311		1590		0.13
8789		2014		0.18
1927		4418		0.18
2648		5810		0.19
3608		2648		0.13
9918		3608		0.02
3556		3608		0.08
3757		3556		0.03
3628		3556		0.10
583		3628		0.06
9602		3628		0.07
6714		2179		0.19
592		5469		0.20
9640		1005		0.20
4888		9640		0.12
4410		4888		0.12
4605		4410		0.04
8092		4410		0.18
9928		592		0.20
1059		9928		0.05
8597		1059		0.05
6314		8597		0.03
6928		9928		0.07
5870		1059		0.09
8073		5870		0.06
8266		8073		0.00
9517		6928		0.09
6712		9928		0.11
2455		6712		0.07
2118		2455		0.02
4128		5870		0.13
4896		6314		0.14
4842		6712		0.14
6866		4896		0.14
5811		9928		0.15
7788		5811		0.08
3103		7788		0.06
1638		7788		0.10
3119		1638		0.09
8182		7788		0.12
4081		8182		0.05
9481		8182		0.07
1946		8182		0.07
2898		1946		0.03
6207		2898		0.06
1284		2898		0.08
7041		1284		0.02
3288		7041		0.05
674		7041		0.06
8696		1284		0.09
9565		9481		0.11
6161		1946		0.11
365		3119		0.12
2084		3119		0.13
208		6161		0.14
2183		208		0.10
9664		1638		0.14
8240		3103		0.15
7322		8240		0.14
2097		1638		0.16
3374		2097		0.04
5537		2097		0.14
4173		5537		0.10
2910		3103		0.16
6384		2910		0.04
815		9565		0.16
8238		815		0.04
3238		674		0.16
7778		6384		0.16
3883		8073		0.17
4358		3883		0.06
3399		4358		0.17
458		3399		0.14
4520		458		0.11
283		3399		0.16
6734		4081		0.18
2685		4358		0.18
8255		6734		0.18
8385		8255		0.09
4554		6712		0.18
7468		8385		0.18
6302		2183		0.18
4223		6302		0.03
1282		4223		0.01
1472		1282		0.08
5118		4223		0.11
2483		5118		0.08
7576		2483		0.02
3753		1282		0.13
5595		3753		0.13
6328		6302		0.14
3410		1946		0.18
1815		3410		0.13
8038		3410		0.15
8403		8038		0.06
9219		8403		0.07
4923		8403		0.15
743		4923		0.03
1452		4923		0.17
9322		1815		0.18
2770		9322		0.14
2172		9928		0.19
3427		2172		0.15
7385		9664		0.19
601		3410		0.19
8490		5811		0.19
6921		9954		0.20
8052		2084		0.20
932		592		0.20
2925		932		0.04
7419		3238		0.20
7721		7419		0.08
7700		9954		0.20
5109		7700		0.02
5079		5109		0.02
2973		7700		0.12
3658		7700		0.19
5381		1629		0.20
2970		5381		0.01
3038		2970		0.08
6348		3038		0.04
381		6348		0.03
9080		381		0.09
4961		5381		0.10
8520		381		0.16
8581		8520		0.06
1932		8520		0.09
1496		1932		0.01
2011		1496		0.11
1986		6348		0.17
3449		1986		0.00
6671		3449		0.03
2617		1986		0.06
9099		2617		0.07
1119		6671		0.15
5271		1119		0.10
131		1119		0.10
4137		131		0.05
9795		131		0.08
1512		9795		0.08
1711		1986		0.17
1408		1711		0.15
2384		1711		0.19
4044		3658		0.20
5936		4044		0.06
1043		4044		0.06
8913		1043		0.04
8479		8913		0.05
5505		8913		0.08
5408		9733		0.21
3181		5408		0.08
8859		3181		0.00
3703		3181		0.04
9628		8859		0.07
6488		5408		0.09
1668		641		0.21
5787		1668		0.14
1587		5787		0.14
5200		1587		0.14
8866		5200		0.04
1064		5200		0.14
3901		7427		0.21
3885		3901		0.02
9220		3901		0.18
9901		5200		0.21
2086		3355		0.21
1644		1694		0.21
404		3591		0.21
120		3050		0.21
5158		43		0.21
4100		5158		0.20
9020		4100		0.00
970		4100		0.08
1493		4100		0.15
9734		970		0.19
2716		1493		0.19
9813		970		0.19
4012		9813		0.07
2707		4012		0.08
7619		4012		0.09
1988		7619		0.06
9593		7619		0.10
7622		4012		0.15
9589		1988		0.19
1405		9589		0.09
6151		9589		0.17
9275		7619		0.19
885		2716		0.20
5812		885		0.16
5911		885		0.19
7952		7619		0.20
3096		4012		0.21
6831		6357		0.21
2853		6831		0.04
1686		6831		0.19
2891		1686		0.14
3162		6831		0.19
9309		1686		0.19
7095		9309		0.15
6055		7095		0.05
87		6055		0.05
5159		87		0.01
146		5159		0.03
6572		87		0.13
3289		1686		0.20
3953		4441		0.21
6231		3953		0.05
6696		7149		0.21
6291		2763		0.21
909		3640		0.21
9448		909		0.02
6199		9448		0.05
5694		6199		0.02
72		6199		0.03
6257		72		0.03
1841		6257		0.05
8358		1841		0.02
9478		1841		0.06
3142		8358		0.14
9818		3142		0.15
4200		9818		0.13
8460		4498		0.21
5319		8460		0.16
64		5319		0.12
5954		5319		0.17
9994		5319		0.21
447		5319		0.21
6725		9994		0.21
3535		3533		0.21
7561		1974		0.21
3879		5534		0.21
1621		3879		0.03
7690		3879		0.14
2508		1621		0.14
7904		2508		0.10
7462		1621		0.16
4827		5610		0.21
8084		4827		0.07
3817		4827		0.16
1701		4827		0.16
6385		6694		0.21
3250		9457		0.21
9943		3250		0.07
2679		3250		0.15
270		2679		0.14
5652		270		0.13
8778		5652		0.15
5315		8778		0.06
8190		8778		0.13
4636		5652		0.15
3334		4636		0.01
5809		3250		0.18
8916		3250		0.19
4637		8916		0.08
6591		2679		0.19
4809		6591		0.03
3251		6591		0.04
2822		4809		0.06
8732		4809		0.16
9367		339		0.21
8675		9367		0.13
4435		8675		0.08
8402		8675		0.10
6266		4435		0.10
6293		8675		0.11
2789		8675		0.15
4635		8402		0.18
391		6293		0.20
5781		391		0.15
9693		4079		0.21
9462		9693		0.12
9119		9462		0.14
165		9119		0.13
8949		7260		0.21
3388		8949		0.11
9899		3388		0.16
2762		3388		0.17
189		2762		0.06
2626		3388		0.17
9041		2626		0.13
1201		2762		0.19
2203		1201		0.10
8305		4923		0.21
9192		8305		0.02
5061		9192		0.08
8568		5061		0.02
4330		5061		0.12
6329		8305		0.12
7052		6329		0.01
703		7052		0.06
3854		703		0.07
6322		6329		0.09
1378		4330		0.15
5305		6322		0.15
7503		5305		0.10
6469		4330		0.20
5741		6469		0.17
5861		7503		0.21
8541		2203		0.21
97		3288		0.21
1887		97		0.05
1765		7007		0.21
2438		1765		0.09
5720		9733		0.21
3864		5720		0.11
1873		3864		0.13
3384		1873		0.01
5258		1873		0.04
8420		3384		0.04
1025		3864		0.16
1344		1025		0.06
578		9566		0.21
1696		578		0.08
5650		446		0.21
9609		5650		0.10
4604		9609		0.09
4499		5537		0.21
2389		8756		0.21
12		2389		0.01
6075		2389		0.05
701		6075		0.03
2550		701		0.03
991		2550		0.02
4117		991		0.07
6674		991		0.12
3721		6674		0.06
4203		12		0.13
9762		4203		0.16
8021		6075		0.18
5600		8021		0.18
5169		6123		0.21
3995		5169		0.18
6895		3995		0.08
253		6895		0.17
8108		253		0.10
6038		253		0.14
1294		6038		0.06
4087		1294		0.02
9821		6038		0.15
5222		6674		0.21
6686		5222		0.12
7550		8169		0.21
6716		7550		0.06
5823		4242		0.21
7266		5823		0.08
6879		3288		0.21
5775		4335		0.21
9519		9505		0.21
9877		9519		0.17
5481		9877		0.08
3751		5481		0.07
3482		3751		0.03
957		3751		0.05
3215		957		0.07
9713		3215		0.10
9317		9713		0.11
9696		9317		0.11
9487		957		0.14
2276		3751		0.19
4473		2276		0.11
8908		9877		0.20
9781		8908		0.14
8907		2276		0.20
7348		8907		0.06
633		7348		0.19
2581		7348		0.19
5009		2581		0.13
1017		5009		0.19
3832		1017		0.04
3507		7198		0.21
7637		3507		0.15
6588		9435		0.21
5283		3035		0.21
1625		3464		0.21
3850		1625		0.00
5425		1625		0.03
1273		3850		0.04
7876		5425		0.04
7229		5425		0.08
242		5425		0.11
8219		1625		0.12
2168		8219		0.08
6226		5425		0.19
2331		6226		0.01
4182		6226		0.03
4870		6226		0.08
1004		4182		0.13
5387		4870		0.18
9909		5387		0.08
5693		5387		0.12
8122		1004		0.20
8703		8122		0.03
4752		8703		0.12
6567		4752		0.12
5444		8703		0.17
9021		5444		0.02
3717		9021		0.02
7603		9021		0.14
4589		3717		0.18
2805		1004		0.21
73		5693		0.21
101		73		0.18
9061		101		0.09
3242		9743		0.21
4323		3242		0.12
4775		4323		0.10
9104		4775		0.03
125		4775		0.08
4753		125		0.07
8504		4753		0.15
2023		4753		0.16
3190		2023		0.08
2900		2023		0.13
817		2900		0.02
5179		2900		0.05
6761		817		0.16
7458		6761		0.14
6867		7458		0.09
2329		6867		0.08
8521		2900		0.16
7315		2329		0.17
3037		4753		0.17
6744		125		0.20
3890		4618		0.21
6224		8233		0.21
8362		6224		0.03
7734		6224		0.15
2380		7734		0.18
6309		329		0.21
2503		6744		0.21
9869		9527		0.21
7516		9869		0.01
5632		9869		0.03
5970		5632		0.01
5700		554		0.21
7977		5700		0.13
6393		6696		0.21
8393		6393		0.09
2217		6734		0.21
4343		2217		0.19
2509		4343		0.07
3465		2509		0.15
1422		3465		0.04
7170		2262		0.21
230		1422		0.21
3493		8605		0.21
8917		3493		0.10
7166		8917		0.04
5467		7166		0.12
3307		5467		0.14
2997		3307		0.11
2642		2997		0.00
8503		2642		0.09
2323		8503		0.07
9128		2323		0.03
9686		2323		0.09
1028		2642		0.10
4197		5467		0.14
8890		203		0.21
6799		8890		0.01
5840		8890		0.05
3780		5840		0.01
3331		8890		0.19
9252		9903		0.21
3157		670		0.21
1929		3157		0.06
4713		1929		0.06
3920		4713		0.07
6182		3920		0.09
6070		4713		0.17
164		6070		0.04
9511		6070		0.04
8512		9511		0.03
9496		6070		0.09
5968		164		0.18
2577		5968		0.01
9543		164		0.18
989		9543		0.09
5117		9543		0.11
302		5117		0.10
2234		302		0.01
1482		2234		0.01
2558		2234		0.01
2428		2234		0.04
6651		2428		0.10
4613		1482		0.11
6722		4613		0.00
440		6722		0.14
105		440		0.01
5017		440		0.01
3607		440		0.04
6495		5017		0.06
3467		3607		0.12
8447		3467		0.01
6941		3467		0.03
1869		6941		0.13
9401		8447		0.14
8592		5017		0.15
1725		4613		0.17
1479		9401		0.17
5622		1479		0.03
3908		1479		0.10
2678		3908		0.17
929		2678		0.00
9065		8447		0.18
1160		8512		0.18
5692		1160		0.05
9644		1160		0.16
5184		1160		0.18
479		3467		0.20
4025		6070		0.21
5325		4025		0.05
1871		4025		0.09
7244		5376		0.21
3393		5184		0.21
4991		3393		0.09
8271		4991		0.04
8855		1191		0.21
7137		8855		0.17
639		7137		0.17
8424		7632		0.21
4149		5843		0.21
6512		9770		0.21
266		6512		0.05
1799		266		0.09
5776		266		0.16
9077		599		0.21
4429		9077		0.06
8553		4429		0.13
1203		8553		0.12
7145		1203		0.18
7192		7145		0.13
8235		7145		0.17
4556		7681		0.21
5710		1615		0.21
7423		5710		0.08
4304		7423		0.05
3346		3757		0.21
9324		1013		0.21
2255		3533		0.22
5689		532		0.22
2249		5689		0.01
2281		5689		0.11
1936		6867		0.22
5518		1936		0.13
340		1311		0.22
4544		340		0.03
9031		2226		0.22
7558		9031		0.04
7532		7636		0.22
6970		1851		0.22
4416		6970		0.02
4391		6087		0.22
2513		4391		0.20
7601		8907		0.22
4949		7601		0.07
3846		851		0.22
7163		3846		0.01
1591		3846		0.03
2669		3846		0.08
9068		1591		0.14
8046		7163		0.18
7360		7163		0.19
5138		1656		0.22
5180		5138		0.14
5680		5138		0.17
2774		5680		0.16
9650		2774		0.11
1713		2774		0.12
2609		9650		0.15
8774		2609		0.01
400		8774		0.09
9094		400		0.08
7986		8774		0.13
4349		8774		0.15
8397		4349		0.08
5778		400		0.15
2711		8397		0.17
8879		2711		0.14
6845		2774		0.19
4743		6845		0.03
3884		4743		0.04
1695		4743		0.09
6850		3884		0.16
472		3884		0.19
3483		3884		0.19
9433		3483		0.03
8772		3483		0.15
7737		8772		0.06
9625		9433		0.15
3813		9625		0.05
5414		9625		0.07
4415		5414		0.02
5582		9625		0.08
1318		3813		0.13
4216		1318		0.14
9793		4216		0.12
7973		9793		0.11
8683		9793		0.18
2064		8397		0.20
1741		2064		0.02
7073		1741		0.18
5372		9793		0.20
5532		5372		0.00
8820		5532		0.09
7870		8820		0.01
1924		8820		0.09
5027		1924		0.09
7640		5027		0.08
2670		5372		0.11
6888		5372		0.11
528		1924		0.11
5570		5027		0.15
7729		5570		0.02
9698		1924		0.16
6574		9698		0.08
1206		7640		0.19
3205		1206		0.12
3685		3205		0.02
5569		3205		0.05
8884		5569		0.05
8775		3685		0.10
2594		3685		0.15
7048		2594		0.03
7697		2594		0.06
4782		7697		0.07
8792		7048		0.11
653		8792		0.00
5479		8792		0.09
2543		653		0.11
9263		2543		0.11
3047		2594		0.12
4144		3047		0.00
7371		3047		0.06
843		7371		0.09
7450		843		0.12
6939		7450		0.06
6868		5479		0.15
5041		6868		0.02
1446		6868		0.04
2672		1446		0.05
2140		9263		0.17
993		7450		0.17
3596		1206		0.19
6065		7697		0.19
3036		6065		0.09
6228		6850		0.20
9151		6228		0.12
1068		9151		0.03
8873		1068		0.12
4497		8873		0.06
2160		1068		0.16
5953		8873		0.16
1291		2160		0.16
4313		8873		0.18
780		4313		0.08
290		780		0.07
667		780		0.10
3730		667		0.04
3746		667		0.16
2570		3746		0.17
2409		5138		0.20
6202		2409		0.01
9677		7973		0.20
202		9677		0.12
407		6065		0.20
4584		472		0.21
5007		4313		0.21
2651		5007		0.03
9292		633		0.22
4366		9292		0.19
6540		2651		0.22
8616		6540		0.09
2929		8616		0.10
9086		6540		0.13
608		6540		0.16
9305		608		0.01
837		608		0.09
4204		9305		0.10
9979		837		0.11
3808		837		0.15
3273		9979		0.15
179		3273		0.10
1963		9086		0.16
8096		1963		0.06
9160		8096		0.04
7107		1963		0.15
2197		7107		0.02
31		2197		0.09
7203		608		0.18
6931		7203		0.18
8295		6931		0.08
2739		8295		0.11
3626		1963		0.19
7526		9979		0.21
3650		8295		0.21
2493		3650		0.01
7689		2493		0.10
4348		7689		0.15
4722		4348		0.01
7930		4549		0.22
2779		9357		0.22
5783		2779		0.08
9228		5783		0.12
1052		9228		0.03
1517		9228		0.09
3581		1517		0.06
7628		1517		0.06
8709		7628		0.08
8814		1517		0.09
3044		3581		0.09
1948		7628		0.11
1056		8709		0.13
3877		1056		0.10
3029		3877		0.12
8802		1056		0.13
9922		3581		0.19
3233		9922		0.10
1586		9960		0.22
8887		1586		0.01
2564		1586		0.16
5959		2564		0.14
9116		5959		0.01
1619		9116		0.05
785		2564		0.17
3395		785		0.12
4389		2564		0.17
3852		4389		0.21
3873		2178		0.22
8494		5395		0.22
3389		8494		0.13
7749		3389		0.03
7908		7749		0.01
7033		7908		0.02
2856		7033		0.01
5448		2856		0.03
6847		7033		0.08
6648		6847		0.01
7627		6847		0.03
412		7627		0.08
8946		3389		0.09
4811		8946		0.10
4779		6847		0.12
9646		5448		0.13
4651		412		0.14
9254		4651		0.10
6820		5448		0.19
4728		4779		0.21
2866		4728		0.06
6926		4728		0.11
841		2866		0.20
1999		6926		0.21
5519		7749		0.22
8422		8946		0.22
2988		2696		0.22
5246		2988		0.03
6163		6886		0.22
9714		6163		0.01
8509		9714		0.20
6690		8509		0.17
3488		6690		0.05
6020		8509		0.19
4594		3488		0.21
3021		1489		0.22
7523		3021		0.06
8010		7523		0.14
1315		6548		0.22
9231		8726		0.22
8618		9231		0.10
2494		6436		0.22
638		7678		0.22
9799		638		0.06
1248		638		0.07
8287		1248		0.09
5780		1248		0.16
6595		638		0.20
2096		6595		0.06
1477		2096		0.11
987		9332		0.22
7653		987		0.12
8992		987		0.15
1535		8992		0.14
9807		7952		0.22
5796		7311		0.22
6619		5796		0.06
278		5796		0.09
8941		5796		0.13
4940		4694		0.22
5386		3533		0.22
1409		5386		0.01
2933		5386		0.04
6420		4888		0.22
8582		7678		0.22
3430		8582		0.08
1925		3687		0.22
7727		1925		0.18
6387		7727		0.03
9529		6387		0.01
7023		9529		0.05
4759		7023		0.05
4524		4759		0.01
8381		4759		0.02
9368		7727		0.06
2786		7023		0.14
