node	father	level
777		0		0
487		777		1
141		777		1
950		777		1
549		777		1
804		777		1
127		777		1
861		777		1
917		777		1
467		777		1
638		777		1
478		777		1
17		777		1
716		777		1
117		777		1
513		777		1
150		777		1
655		777		1
830		777		1
870		777		1
293		777		1
281		777		1
548		777		1
203		777		1
693		777		1
531		777		1
522		777		1
559		777		1
211		777		1
565		777		1
322		777		1
101		777		1
882		777		1
966		777		1
165		777		1
123		777		1
715		777		1
674		777		1
854		777		1
901		777		1
787		777		1
713		777		1
704		777		1
12		777		1
407		777		1
782		777		1
99		487		2
177		487		2
255		487		2
687		487		2
2		487		2
859		487		2
753		487		2
964		487		2
919		487		2
143		487		2
903		487		2
696		487		2
354		487		2
564		487		2
66		487		2
359		487		2
55		487		2
16		487		2
585		487		2
456		487		2
341		487		2
587		487		2
957		487		2
402		487		2
961		487		2
411		487		2
575		487		2
543		487		2
310		487		2
527		487		2
875		487		2
895		487		2
121		487		2
628		487		2
601		487		2
88		487		2
195		487		2
484		487		2
442		141		2
503		141		2
198		141		2
4		141		2
767		141		2
524		141		2
666		141		2
85		141		2
1		141		2
960		141		2
637		141		2
82		141		2
61		141		2
923		141		2
542		141		2
660		141		2
764		141		2
261		141		2
218		141		2
695		141		2
14		141		2
403		141		2
580		141		2
119		141		2
879		141		2
887		141		2
196		141		2
415		141		2
669		141		2
180		141		2
188		950		2
795		950		2
545		950		2
936		950		2
670		950		2
175		950		2
149		950		2
557		950		2
848		950		2
757		950		2
110		950		2
251		950		2
50		950		2
489		950		2
851		950		2
502		950		2
893		950		2
748		950		2
414		950		2
920		950		2
731		950		2
5		950		2
71		950		2
205		950		2
514		950		2
736		950		2
518		950		2
184		950		2
171		950		2
927		950		2
790		950		2
746		950		2
682		950		2
784		950		2
520		950		2
276		950		2
410		950		2
429		950		2
303		549		2
26		549		2
10		549		2
618		549		2
675		549		2
491		549		2
438		549		2
532		549		2
122		549		2
824		549		2
163		549		2
528		549		2
207		549		2
728		549		2
375		549		2
53		549		2
76		549		2
356		549		2
194		549		2
364		549		2
673		549		2
108		549		2
940		549		2
283		804		2
114		804		2
729		804		2
91		804		2
754		804		2
554		804		2
103		804		2
393		804		2
583		804		2
190		804		2
22		804		2
138		804		2
43		804		2
883		804		2
834		804		2
677		804		2
160		804		2
578		804		2
576		127		2
636		127		2
3		127		2
620		127		2
142		127		2
62		127		2
891		127		2
445		127		2
590		127		2
792		127		2
535		127		2
90		127		2
809		127		2
236		127		2
707		127		2
941		127		2
224		861		2
65		861		2
668		861		2
802		861		2
370		861		2
651		861		2
504		861		2
799		861		2
185		861		2
446		861		2
776		861		2
866		861		2
958		861		2
197		861		2
28		861		2
231		861		2
431		861		2
932		861		2
490		861		2
314		861		2
881		917		2
878		917		2
13		917		2
631		917		2
630		917		2
510		917		2
473		917		2
406		917		2
477		917		2
435		917		2
597		917		2
947		917		2
889		917		2
599		917		2
265		917		2
890		917		2
539		917		2
254		917		2
645		917		2
697		917		2
497		917		2
454		467		2
424		467		2
730		467		2
270		467		2
257		467		2
285		467		2
943		467		2
719		467		2
462		467		2
644		467		2
437		467		2
965		467		2
7		467		2
629		467		2
615		467		2
508		638		2
213		638		2
837		638		2
485		638		2
344		638		2
681		638		2
534		638		2
34		638		2
639		638		2
494		638		2
604		638		2
733		638		2
436		638		2
676		638		2
380		638		2
523		638		2
761		638		2
493		638		2
104		638		2
663		638		2
944		638		2
243		638		2
250		478		2
845		478		2
89		478		2
898		478		2
589		478		2
81		478		2
811		478		2
342		478		2
41		478		2
617		478		2
360		478		2
741		17		2
56		17		2
235		17		2
124		17		2
698		17		2
206		17		2
182		17		2
922		17		2
109		17		2
152		17		2
219		17		2
592		17		2
831		17		2
598		716		2
588		716		2
953		716		2
956		716		2
8		716		2
874		716		2
810		716		2
699		716		2
758		716		2
852		716		2
202		716		2
740		716		2
926		716		2
568		716		2
78		716		2
58		117		2
384		117		2
640		117		2
526		117		2
63		117		2
946		117		2
768		117		2
581		117		2
458		117		2
843		117		2
649		117		2
838		117		2
365		117		2
826		117		2
306		117		2
345		117		2
602		117		2
954		117		2
714		117		2
664		117		2
300		117		2
112		117		2
263		117		2
791		513		2
612		513		2
605		513		2
709		513		2
199		513		2
324		513		2
584		513		2
798		513		2
439		513		2
422		513		2
133		513		2
220		513		2
825		513		2
864		513		2
475		150		2
234		150		2
96		150		2
963		150		2
455		150		2
910		150		2
547		150		2
480		150		2
242		150		2
311		655		2
827		655		2
562		655		2
519		655		2
247		655		2
819		655		2
223		655		2
667		655		2
880		655		2
352		655		2
378		830		2
47		830		2
756		830		2
857		830		2
45		830		2
561		830		2
228		830		2
608		830		2
783		830		2
395		870		2
772		870		2
553		870		2
387		870		2
307		870		2
906		293		2
376		293		2
39		293		2
872		293		2
113		293		2
899		281		2
472		281		2
80		281		2
942		281		2
717		281		2
382		281		2
64		281		2
711		281		2
793		281		2
419		281		2
550		281		2
498		548		2
506		548		2
401		548		2
296		548		2
156		548		2
915		548		2
530		548		2
724		548		2
386		548		2
551		548		2
351		203		2
658		203		2
134		203		2
162		203		2
460		203		2
225		203		2
346		203		2
929		203		2
46		203		2
130		693		2
800		693		2
35		693		2
662		693		2
765		693		2
823		693		2
945		693		2
706		531		2
613		531		2
567		531		2
51		531		2
25		522		2
653		522		2
151		522		2
31		522		2
159		559		2
884		559		2
349		559		2
797		559		2
952		559		2
48		211		2
417		211		2
146		211		2
918		211		2
212		322		2
388		322		2
200		322		2
775		322		2
937		101		2
686		101		2
505		101		2
641		101		2
33		101		2
244		966		2
128		966		2
192		966		2
52		966		2
377		165		2
642		165		2
863		715		2
448		674		2
319		674		2
54		674		2
269		854		2
181		854		2
298		854		2
86		901		2
15		901		2
216		787		2
558		787		2
267		787		2
172		713		2
689		713		2
107		12		2
939		407		2
125		407		2
633		407		2
340		782		2
492		177		3
759		177		3
739		177		3
735		255		3
807		255		3
304		687		3
540		354		3
457		354		3
678		354		3
44		628		3
373		764		3
