node	father	level
777		0		0
37422		777		1
28711		37422		2
7683		28711		3
20735		7683		4
83409		20735		5
51562		83409		6
85426		51562		7
21086		85426		8
47440		21086		9
1222		47440		10
55270		1222		11
96608		55270		12
65536		96608		13
10613		65536		14
67944		10613		15
25744		67944		16
14063		25744		17
65104		14063		18
16650		65104		19
37904		16650		20
83092		37904		21
95707		83092		22
99649		95707		23
14871		99649		24
2140		14871		25
75665		2140		26
78510		75665		27
87073		78510		28
87130		87073		29
97301		87130		30
42336		97301		31
60816		42336		32
37754		60816		33
94239		37754		34
20534		94239		35
20235		20534		36
34921		20235		37
65705		34921		38
94215		65705		39
42624		94215		40
87858		42624		41
80298		87858		42
77241		80298		43
12482		77241		44
74968		12482		45
20336		74968		46
29283		20336		47
73396		29283		48
66126		73396		49
51610		66126		50
96526		51610		51
19358		96526		52
41740		19358		53
91623		41740		54
44862		91623		55
13260		44862		56
87003		13260		57
19721		87003		58
47938		19721		59
19311		47938		60
42163		19311		61
97617		42163		62
68256		97617		63
71218		68256		64
7449		71218		65
54404		7449		66
2345		54404		67
60148		2345		68
98137		60148		69
66979		98137		70
93188		66979		71
99662		93188		72
31784		99662		73
801		31784		74
36300		801		75
24310		36300		76
85880		24310		77
4029		85880		78
77482		4029		79
61365		77482		80
48313		61365		81
96361		48313		82
34580		96361		83
14253		34580		84
67968		14253		85
40886		67968		86
61095		40886		87
93398		61095		88
81100		93398		89
61163		81100		90
78294		61163		91
11772		78294		92
37784		11772		93
39256		37784		94
94590		39256		95
45840		94590		96
67887		45840		97
93048		67887		98
85838		93048		99
13951		85838		100
81081		13951		101
82		81081		102
49256		82		103
15277		49256		104
89005		15277		105
18438		89005		106
19959		18438		107
64792		19959		108
69478		64792		109
75589		69478		110
54178		75589		111
28735		54178		112
43951		28735		113
78756		43951		114
88283		78756		115
97182		88283		116
66422		97182		117
47342		66422		118
60931		47342		119
71758		60931		120
28139		71758		121
78876		28139		122
90628		78876		123
17858		90628		124
83062		17858		125
72561		83062		126
65430		72561		127
55969		65430		128
81429		55969		129
18530		81429		130
60535		18530		131
2389		60535		132
72567		2389		133
3210		72567		134
98798		3210		135
66803		98798		136
22444		66803		137
13489		22444		138
94027		13489		139
55723		94027		140
31629		55723		141
72650		31629		142
39932		72650		143
827		39932		144
62959		827		145
98719		62959		146
56507		98719		147
69806		56507		148
97146		69806		149
5577		97146		150
54682		5577		151
54654		54682		152
17194		54654		153
31027		17194		154
31566		31027		155
42377		31566		156
61423		42377		157
94324		61423		158
38575		94324		159
67645		38575		160
47915		67645		161
14640		47915		162
36316		14640		163
68258		36316		164
27401		68258		165
60005		27401		166
22488		60005		167
59418		22488		168
48201		59418		169
34771		48201		170
83024		34771		171
68359		83024		172
27060		68359		173
20680		27060		174
48401		20680		175
37825		48401		176
20597		37825		177
80932		20597		178
22785		80932		179
26570		22785		180
92217		26570		181
45544		92217		182
20624		45544		183
7315		20624		184
58681		7315		185
51736		58681		186
25537		51736		187
44017		25537		188
2831		44017		189
25314		2831		190
662		25314		191
67323		662		192
73450		67323		193
46437		73450		194
12111		46437		195
91065		12111		196
19330		91065		197
