Max flow: 284
Edges
From		To		Capacity/Flow
190		107		5.00/0.00
190		994		1.00/0.00
191		968		2.00/0.00
191		916		9.00/0.00
192		618		9.00/0.00
192		955		9.00/0.00
192		2		7.00/7.00
192		49		1.00/0.00
192		732		10.00/0.00
192		25		6.00/0.00
192		119		9.00/0.00
193		578		8.00/0.00
194		295		1.00/0.00
194		687		1.00/0.00
194		499		6.00/0.00
195		871		6.00/0.00
195		518		4.00/0.00
195		371		3.00/0.00
195		185		1.00/0.00
195		24		4.00/0.00
195		789		8.00/0.00
196		198		9.00/0.00
196		613		5.00/0.00
196		791		6.00/0.00
196		292		5.00/0.00
197		838		10.00/0.00
197		817		6.00/0.00
197		855		5.00/0.00
197		572		6.00/0.00
198		691		10.00/0.00
198		55		6.00/0.00
198		817		4.00/0.00
198		409		6.00/0.00
198		150		9.00/0.00
198		911		1.00/0.00
198		560		2.00/0.00
199		853		7.00/0.00
199		945		9.00/0.00
199		295		10.00/0.00
199		966		2.00/0.00
200		535		7.00/0.00
200		832		5.00/0.00
200		118		6.00/0.00
200		736		8.00/0.00
201		772		2.00/0.00
201		773		1.00/0.00
201		145		5.00/0.00
201		481		5.00/0.00
202		175		9.00/0.00
202		377		5.00/0.00
202		566		1.00/0.00
202		454		2.00/0.00
202		955		9.00/0.00
202		659		6.00/0.00
202		2		8.00/5.00
202		91		5.00/0.00
202		403		3.00/0.00
202		678		2.00/0.00
202		689		10.00/0.00
203		99		8.00/0.00
203		37		2.00/0.00
203		773		3.00/0.00
203		431		10.00/0.00
204		466		5.00/2.00
204		441		4.00/0.00
204		529		9.00/0.00
204		733		7.00/0.00
204		2		9.00/9.00
205		280		3.00/0.00
205		810		3.00/0.00
205		283		9.00/0.00
205		68		9.00/0.00
205		726		9.00/0.00
206		15		2.00/0.00
206		723		9.00/0.00
206		746		2.00/0.00
206		797		3.00/0.00
206		33		8.00/0.00
206		680		5.00/0.00
206		962		5.00/0.00
207		891		10.00/0.00
207		551		2.00/0.00
207		393		10.00/0.00
208		966		1.00/0.00
208		394		1.00/0.00
208		33		2.00/0.00
208		790		7.00/0.00
208		243		8.00/0.00
208		575		4.00/0.00
208		680		1.00/0.00
208		607		9.00/0.00
208		747		9.00/0.00
208		656		4.00/0.00
209		600		8.00/0.00
209		810		7.00/0.00
209		780		3.00/0.00
209		14		8.00/0.00
209		433		1.00/0.00
209		76		7.00/0.00
210		384		2.00/0.00
210		558		7.00/0.00
210		7		6.00/0.00
210		619		10.00/0.00
210		206		2.00/0.00
210		825		7.00/0.00
210		33		10.00/0.00
210		32		7.00/0.00
210		710		8.00/0.00
210		740		6.00/0.00
211		400		2.00/0.00
211		552		6.00/0.00
211		222		10.00/0.00
211		837		2.00/0.00
211		2		5.00/3.00
211		358		4.00/0.00
211		301		10.00/0.00
211		857		8.00/0.00
212		967		6.00/0.00
212		485		5.00/0.00
212		379		7.00/0.00
212		610		7.00/0.00
212		579		3.00/0.00
212		680		8.00/0.00
212		206		5.00/0.00
212		766		4.00/0.00
212		146		5.00/0.00
212		56		8.00/0.00
212		155		10.00/0.00
212		551		4.00/0.00
212		638		7.00/0.00
212		232		3.00/0.00
213		857		7.00/0.00
213		680		8.00/0.00
213		2		3.00/3.00
213		527		4.00/0.00
213		543		4.00/0.00
213		398		10.00/0.00
214		853		3.00/0.00
214		937		1.00/0.00
214		727		7.00/0.00
214		42		3.00/0.00
214		964		3.00/0.00
214		701		4.00/0.00
215		358		9.00/0.00
215		238		1.00/0.00
215		576		4.00/0.00
215		907		1.00/0.00
215		825		10.00/0.00
215		162		2.00/0.00
215		464		4.00/0.00
215		968		9.00/0.00
215		329		1.00/0.00
215		763		3.00/0.00
216		111		7.00/0.00
216		773		7.00/0.00
216		691		9.00/0.00
216		665		5.00/0.00
216		390		9.00/0.00
216		530		10.00/0.00
216		435		6.00/0.00
216		994		6.00/0.00
216		893		3.00/0.00
217		294		10.00/0.00
217		44		4.00/0.00
217		538		3.00/0.00
217		99		8.00/0.00
217		535		3.00/0.00
217		424		6.00/0.00
217		905		7.00/0.00
217		763		6.00/0.00
218		919		4.00/0.00
218		777		9.00/0.00
218		333		4.00/0.00
218		521		8.00/0.00
218		970		2.00/0.00
218		716		5.00/3.00
219		370		9.00/0.00
219		767		3.00/0.00
220		642		8.00/0.00
220		998		2.00/0.00
220		466		10.00/0.00
220		474		9.00/0.00
220		229		5.00/0.00
220		414		9.00/0.00
221		476		3.00/0.00
221		654		9.00/0.00
221		2		4.00/4.00
221		176		4.00/0.00
221		990		9.00/0.00
221		968		5.00/0.00
221		215		9.00/0.00
221		372		1.00/0.00
222		535		10.00/0.00
222		144		9.00/5.00
222		192		3.00/0.00
222		45		6.00/0.00
222		220		2.00/0.00
222		478		6.00/0.00
223		831		1.00/0.00
223		885		1.00/0.00
223		121		8.00/1.00
223		353		7.00/0.00
223		327		4.00/0.00
223		374		10.00/0.00
223		1000		8.00/0.00
223		234		4.00/0.00
224		599		1.00/0.00
224		387		1.00/0.00
224		815		10.00/0.00
224		938		10.00/0.00
224		630		10.00/0.00
224		784		6.00/0.00
224		933		5.00/0.00
224		798		3.00/0.00
224		2		3.00/3.00
225		254		3.00/1.00
225		780		2.00/0.00
225		93		2.00/0.00
225		297		8.00/0.00
225		346		7.00/0.00
225		388		4.00/0.00
225		446		7.00/0.00
225		208		7.00/0.00
225		129		4.00/0.00
226		982		8.00/0.00
226		441		9.00/0.00
226		409		5.00/0.00
226		768		10.00/0.00
226		422		9.00/0.00
226		138		7.00/0.00
226		45		5.00/0.00
227		702		2.00/0.00
227		625		2.00/0.00
227		767		9.00/0.00
227		582		10.00/0.00
227		868		5.00/0.00
227		575		8.00/0.00
227		895		7.00/0.00
227		501		6.00/0.00
227		708		9.00/0.00
228		9		2.00/0.00
228		156		9.00/1.00
229		145		4.00/0.00
229		875		7.00/0.00
229		322		10.00/0.00
229		16		1.00/0.00
229		852		3.00/0.00
230		998		8.00/0.00
230		335		8.00/0.00
230		293		4.00/0.00
230		526		5.00/0.00
230		405		5.00/0.00
230		976		4.00/0.00
230		333		10.00/0.00
230		58		2.00/0.00
231		881		1.00/0.00
231		276		4.00/0.00
231		17		6.00/0.00
231		803		1.00/0.00
231		275		1.00/0.00
232		250		10.00/0.00
232		313		3.00/0.00
232		578		2.00/0.00
232		301		1.00/1.00
233		46		8.00/0.00
233		856		9.00/0.00
233		933		4.00/0.00
233		48		4.00/0.00
233		705		3.00/0.00
233		781		7.00/0.00
234		163		8.00/0.00
234		358		4.00/0.00
234		139		5.00/0.00
234		752		3.00/0.00
235		443		1.00/0.00
235		53		4.00/0.00
235		308		9.00/0.00
235		84		8.00/0.00
235		369		6.00/0.00
235		48		1.00/0.00
235		916		3.00/0.00
236		158		6.00/0.00
236		908		7.00/0.00
236		572		6.00/0.00
236		134		8.00/0.00
236		401		10.00/0.00
237		145		10.00/0.00
238		551		6.00/0.00
238		763		2.00/0.00
238		341		3.00/0.00
238		723		1.00/0.00
239		15		3.00/0.00
239		254		10.00/0.00
239		265		9.00/0.00
239		945		8.00/0.00
239		963		5.00/0.00
240		790		1.00/0.00
240		485		2.00/0.00
241		77		5.00/0.00
241		174		2.00/0.00
241		878		7.00/0.00
241		627		3.00/0.00
241		82		4.00/0.00
241		224		4.00/0.00
242		16		10.00/0.00
242		269		5.00/0.00
242		44		5.00/0.00
242		112		2.00/0.00
242		573		2.00/0.00
242		636		7.00/0.00
243		238		1.00/0.00
243		265		8.00/0.00
243		853		5.00/0.00
243		501		3.00/0.00
243		591		10.00/0.00
243		905		10.00/0.00
243		116		7.00/0.00
243		477		9.00/0.00
243		827		1.00/0.00
243		594		8.00/0.00
243		541		7.00/0.00
244		561		6.00/0.00
244		988		4.00/0.00
244		710		2.00/0.00
245		510		1.00/0.00
245		486		6.00/0.00
245		753		8.00/0.00
245		843		7.00/0.00
245		656		1.00/0.00
245		668		2.00/0.00
245		599		6.00/0.00
246		401		3.00/0.00
246		597		10.00/0.00
246		895		3.00/0.00
246		65		3.00/0.00
246		562		6.00/0.00
246		726		4.00/0.00
246		565		3.00/0.00
246		897		7.00/0.00
246		250		5.00/0.00
247		83		2.00/0.00
247		661		9.00/0.00
247		717		1.00/0.00
247		714		2.00/0.00
247		366		9.00/0.00
248		79		1.00/1.00
248		228		3.00/1.00
248		959		1.00/0.00
248		500		8.00/1.00
249		962		9.00/0.00
249		910		5.00/0.00
249		287		8.00/0.00
249		817		6.00/0.00
249		908		3.00/0.00
249		144		1.00/0.00
250		755		7.00/0.00
250		611		4.00/0.00
250		351		9.00/0.00
250		254		9.00/4.00
250		747		4.00/0.00
250		527		4.00/0.00
250		208		1.00/0.00
250		736		3.00/0.00
250		480		2.00/1.00
251		610		7.00/0.00
251		760		9.00/0.00
251		893		9.00/0.00
251		577		7.00/0.00
252		215		7.00/0.00
252		538		6.00/0.00
252		192		8.00/6.00
252		698		2.00/0.00
252		454		8.00/0.00
252		588		3.00/0.00
252		200		7.00/0.00
253		60		3.00/0.00
253		39		10.00/0.00
253		64		3.00/0.00
253		301		8.00/0.00
253		501		6.00/0.00
254		466		6.00/0.00
254		535		7.00/0.00
254		141		5.00/0.00
254		2		8.00/8.00
255		164		10.00/0.00
255		79		7.00/0.00
255		139		2.00/0.00
255		470		10.00/0.00
256		996		4.00/0.00
256		947		1.00/0.00
256		277		6.00/0.00
256		883		4.00/0.00
256		984		5.00/0.00
256		153		8.00/0.00
256		177		5.00/0.00
256		337		7.00/0.00
257		32		9.00/0.00
257		755		7.00/0.00
257		399		8.00/0.00
257		537		6.00/0.00
257		579		9.00/0.00
257		113		3.00/0.00
257		753		6.00/0.00
257		319		2.00/0.00
258		506		5.00/0.00
258		211		4.00/1.00
258		375		9.00/0.00
258		689		2.00/0.00
258		622		8.00/0.00
259		133		7.00/0.00
259		891		8.00/0.00
259		801		10.00/0.00
259		736		9.00/0.00
259		331		1.00/0.00
259		251		8.00/0.00
260		997		5.00/0.00
260		986		8.00/0.00
260		779		5.00/0.00
260		466		2.00/1.00
261		876		6.00/0.00
261		762		2.00/0.00
261		732		5.00/0.00
261		526		3.00/0.00
261		789		7.00/0.00
261		36		7.00/0.00
261		921		8.00/0.00
261		809		3.00/0.00
262		993		6.00/0.00
262		662		1.00/0.00
262		113		10.00/0.00
262		119		10.00/0.00
263		704		7.00/0.00
263		178		8.00/0.00
263		525		10.00/0.00
263		530		4.00/0.00
263		889		7.00/0.00
263		793		1.00/0.00
263		990		2.00/0.00
264		760		8.00/0.00
264		964		3.00/0.00
264		63		1.00/0.00
264		702		2.00/0.00
264		673		6.00/0.00
265		902		1.00/1.00
265		407		3.00/0.00
265		760		5.00/0.00
265		2		4.00/4.00
266		712		4.00/0.00
266		477		5.00/0.00
266		50		8.00/0.00
266		855		10.00/0.00
267		706		6.00/0.00
267		172		2.00/0.00
267		95		5.00/5.00
267		283		5.00/0.00
267		400		8.00/0.00
267		335		9.00/0.00
268		662		6.00/0.00
268		237		8.00/0.00
268		357		3.00/0.00
268		888		10.00/0.00
268		643		10.00/0.00
269		314		5.00/0.00
269		916		3.00/0.00
269		380		2.00/0.00
269		678		6.00/0.00
269		405		1.00/0.00
269		560		10.00/0.00
269		382		10.00/0.00
269		982		2.00/0.00
270		15		9.00/0.00
270		929		10.00/0.00
270		535		6.00/0.00
270		755		2.00/0.00
271		823		1.00/0.00
271		321		2.00/0.00
271		948		3.00/0.00
271		217		10.00/0.00
272		339		9.00/0.00
272		874		7.00/0.00
272		240		1.00/0.00
272		99		2.00/0.00
273		2		1.00/1.00
273		35		5.00/0.00
273		48		10.00/0.00
273		183		1.00/0.00
273		611		4.00/0.00
273		596		10.00/0.00
274		195		1.00/0.00
274		501		7.00/0.00
274		861		3.00/0.00
274		600		3.00/0.00
275		825		2.00/0.00
275		997		2.00/0.00
275		841		4.00/0.00
275		367		5.00/0.00
275		952		10.00/0.00
275		425		5.00/0.00
275		786		2.00/0.00
275		634		8.00/0.00
275		862		3.00/0.00
276		238		8.00/0.00
276		1000		5.00/0.00
276		141		2.00/1.00
276		152		3.00/0.00
276		579		8.00/0.00
276		741		7.00/0.00
276		183		8.00/0.00
276		998		1.00/0.00
276		163		6.00/0.00
276		763		1.00/0.00
276		541		9.00/0.00
276		761		7.00/0.00
277		562		8.00/0.00
277		166		2.00/0.00
277		822		6.00/0.00
278		35		4.00/0.00
278		310		9.00/0.00
278		541		6.00/0.00
278		78		10.00/0.00
279		610		2.00/0.00
279		798		10.00/0.00
279		500		1.00/0.00
279		39		5.00/0.00
279		844		9.00/0.00
280		229		6.00/0.00
280		467		7.00/0.00
280		824		2.00/0.00
280		141		3.00/0.00
281		985		5.00/0.00
281		974		5.00/0.00
281		145		7.00/0.00
281		176		3.00/0.00
281		862		1.00/0.00
281		74		4.00/0.00
281		144		9.00/0.00
281		443		3.00/0.00
282		590		8.00/0.00
282		762		8.00/0.00
282		83		8.00/0.00
282		378		2.00/0.00
282		640		4.00/0.00
283		219		9.00/0.00
283		650		9.00/0.00
283		72		3.00/0.00
283		834		1.00/0.00
283		361		6.00/0.00
284		425		1.00/0.00
284		517		5.00/0.00
284		297		5.00/0.00
284		452		2.00/0.00
284		658		10.00/0.00
284		842		2.00/0.00
285		96		1.00/0.00
285		591		7.00/0.00
285		111		4.00/0.00
285		527		6.00/0.00
286		784		7.00/0.00
286		154		7.00/0.00
286		789		10.00/0.00
286		539		8.00/0.00
286		994		1.00/0.00
286		894		5.00/0.00
286		974		5.00/0.00
287		668		1.00/0.00
287		248		6.00/0.00
287		935		4.00/0.00
287		303		8.00/0.00
287		269		5.00/0.00
287		945		4.00/0.00
288		850		5.00/0.00
288		150		8.00/0.00
288		656		2.00/0.00
289		682		8.00/0.00
289		530		2.00/0.00
289		381		9.00/0.00
289		674		10.00/0.00
289		548		6.00/0.00
289		416		5.00/0.00
290		449		5.00/0.00
290		903		3.00/0.00
291		885		10.00/0.00
291		853		8.00/0.00
291		575		3.00/0.00
291		243		8.00/0.00
291		679		6.00/0.00
291		591		3.00/0.00
291		105		10.00/0.00
291		474		8.00/0.00
292		2		8.00/8.00
292		238		10.00/0.00
292		474		9.00/0.00
292		486		3.00/0.00
292		956		2.00/0.00
292		479		4.00/0.00
292		260		5.00/0.00
292		58		4.00/0.00
292		528		9.00/0.00
292		577		5.00/0.00
292		635		5.00/0.00
292		351		5.00/0.00
293		206		2.00/0.00
293		83		8.00/0.00
293		800		9.00/0.00
293		351		8.00/0.00
293		11		7.00/0.00
293		313		6.00/0.00
293		822		6.00/0.00
293		547		7.00/0.00
293		850		10.00/0.00
294		67		3.00/0.00
294		316		1.00/0.00
294		424		4.00/0.00
294		381		10.00/0.00
295		70		9.00/0.00
295		234		1.00/0.00
295		966		7.00/0.00
295		541		10.00/0.00
295		278		8.00/0.00
295		500		3.00/0.00
295		964		7.00/0.00
295		827		2.00/0.00
296		346		2.00/0.00
296		388		4.00/0.00
296		58		4.00/0.00
296		415		5.00/0.00
296		174		7.00/0.00
296		343		8.00/0.00
296		178		10.00/0.00
297		656		2.00/0.00
297		956		3.00/0.00
297		116		1.00/0.00
297		255		10.00/0.00
297		628		5.00/0.00
298		97		5.00/0.00
298		222		9.00/0.00
298		681		9.00/0.00
298		968		6.00/0.00
298		267		6.00/0.00
298		981		5.00/1.00
299		586		8.00/0.00
299		491		8.00/0.00
299		98		8.00/0.00
299		993		1.00/0.00
299		642		2.00/0.00
299		335		8.00/0.00
299		557		2.00/0.00
299		551		3.00/0.00
299		506		5.00/0.00
299		716		2.00/0.00
300		337		3.00/1.00
300		43		7.00/0.00
300		880		10.00/0.00
300		775		2.00/0.00
301		341		3.00/0.00
301		265		5.00/0.00
301		873		1.00/1.00
301		172		9.00/0.00
302		841		9.00/0.00
302		105		3.00/0.00
302		833		6.00/0.00
303		141		10.00/0.00
303		327		2.00/0.00
303		473		4.00/0.00
303		723		1.00/0.00
303		969		8.00/0.00
303		254		6.00/0.00
303		827		8.00/0.00
303		394		1.00/0.00
303		500		7.00/0.00
303		893		2.00/0.00
304		467		1.00/0.00
304		690		8.00/0.00
304		930		3.00/0.00
304		599		10.00/0.00
304		465		3.00/0.00
305		273		4.00/0.00
305		433		8.00/0.00
305		265		4.00/2.00
305		1000		2.00/0.00
305		919		9.00/0.00
305		356		5.00/0.00
305		330		8.00/0.00
305		710		5.00/0.00
305		924		10.00/0.00
306		760		10.00/0.00
306		91		3.00/0.00
306		265		5.00/0.00
306		2		3.00/3.00
307		283		4.00/0.00
307		252		9.00/0.00
307		755		6.00/0.00
307		167		8.00/0.00
308		302		4.00/0.00
308		125		8.00/0.00
308		772		2.00/0.00
308		795		8.00/0.00
308		22		5.00/0.00
308		683		7.00/0.00
308		934		2.00/0.00
309		7		10.00/0.00
309		273		10.00/0.00
309		213		7.00/0.00
309		612		8.00/0.00
309		33		8.00/3.00
309		892		6.00/0.00
310		193		5.00/0.00
310		594		8.00/0.00
310		2		4.00/4.00
310		501		9.00/0.00
310		407		10.00/0.00
310		578		2.00/0.00
311		708		9.00/0.00
311		73		5.00/0.00
311		74		5.00/1.00
311		542		3.00/3.00
311		203		4.00/0.00
311		930		4.00/4.00
312		93		3.00/0.00
312		775		8.00/0.00
312		880		3.00/0.00
312		164		9.00/0.00
312		678		2.00/0.00
312		730		3.00/0.00
313		763		2.00/2.00
313		827		10.00/0.00
313		60		8.00/1.00
313		940		2.00/0.00
313		105		5.00/0.00
314		972		8.00/0.00
314		453		7.00/0.00
314		258		6.00/0.00
314		131		5.00/0.00
314		638		5.00/0.00
314		106		6.00/0.00
315		968		5.00/0.00
315		313		5.00/0.00
315		867		7.00/1.00
315		592		8.00/0.00
316		313		10.00/0.00
316		15		8.00/0.00
316		848		1.00/0.00
316		254		2.00/0.00
316		779		8.00/0.00
316		760		3.00/0.00
316		829		2.00/2.00
317		759		2.00/0.00
317		369		7.00/0.00
317		733		1.00/0.00
317		425		5.00/0.00
317		841		1.00/0.00
317		927		7.00/0.00
317		22		9.00/0.00
318		46		8.00/0.00
318		43		10.00/0.00
318		794		9.00/0.00
318		688		7.00/0.00
319		74		6.00/0.00
320		764		1.00/0.00
320		790		9.00/0.00
320		956		10.00/0.00
320		948		4.00/0.00
320		205		8.00/0.00
320		812		1.00/0.00
320		703		1.00/0.00
320		748		7.00/0.00
320		998		2.00/0.00
321		81		1.00/0.00
321		498		1.00/0.00
321		744		9.00/0.00
321		964		1.00/0.00
321		304		7.00/0.00
321		855		1.00/0.00
321		636		5.00/0.00
321		780		7.00/0.00
321		895		2.00/0.00
321		751		9.00/0.00
321		10		6.00/0.00
322		230		5.00/0.00
322		932		1.00/0.00
322		187		3.00/0.00
322		152		6.00/0.00
322		994		2.00/0.00
322		793		4.00/0.00
322		398		9.00/0.00
323		548		8.00/0.00
323		686		5.00/0.00
323		412		6.00/0.00
323		831		2.00/0.00
323		261		1.00/0.00
323		330		3.00/0.00
324		545		9.00/0.00
324		235		5.00/0.00
324		442		1.00/0.00
325		213		9.00/0.00
325		322		10.00/0.00
325		230		1.00/0.00
325		558		9.00/0.00
325		800		7.00/0.00
325		14		3.00/0.00
325		534		9.00/0.00
325		335		9.00/0.00
325		508		10.00/0.00
325		24		7.00/0.00
325		191		2.00/0.00
326		348		10.00/0.00
326		193		3.00/0.00
326		604		3.00/0.00
326		785		1.00/0.00
326		219		6.00/0.00
327		501		6.00/0.00
327		253		4.00/0.00
327		414		3.00/0.00
327		853		3.00/0.00
327		167		6.00/0.00
327		960		1.00/0.00
327		604		9.00/0.00
327		840		5.00/0.00
328		589		6.00/0.00
328		829		10.00/0.00
328		574		8.00/0.00
328		147		5.00/0.00
328		863		5.00/0.00
329		835		3.00/0.00
329		805		4.00/0.00
329		946		6.00/0.00
329		183		9.00/0.00
329		728		10.00/0.00
329		874		7.00/0.00
329		452		8.00/1.00
330		826		4.00/0.00
330		790		9.00/0.00
330		956		7.00/0.00
330		89		4.00/0.00
330		522		3.00/0.00
330		638		5.00/0.00
330		278		5.00/0.00
331		159		4.00/4.00
331		114		6.00/0.00
331		626		5.00/0.00
331		964		10.00/0.00
331		560		9.00/0.00
331		167		9.00/5.00
331		741		1.00/0.00
331		204		4.00/1.00
332		462		2.00/0.00
332		95		4.00/0.00
332		129		10.00/0.00
332		181		10.00/0.00
332		648		8.00/0.00
332		857		8.00/0.00
332		686		4.00/0.00
332		344		1.00/0.00
332		275		8.00/0.00
333		224		5.00/0.00
333		730		2.00/0.00
333		160		1.00/0.00
333		28		2.00/0.00
333		920		5.00/0.00
333		39		3.00/0.00
333		758		8.00/0.00
334		415		6.00/0.00
334		165		9.00/0.00
334		729		5.00/0.00
334		719		10.00/0.00
334		617		5.00/0.00
335		829		4.00/0.00
335		882		1.00/0.00
335		296		1.00/0.00
336		764		7.00/0.00
336		826		5.00/0.00
336		440		1.00/1.00
336		54		6.00/0.00
336		735		3.00/0.00
336		798		4.00/0.00
336		257		8.00/0.00
336		167		7.00/0.00
336		512		4.00/0.00
336		352		4.00/0.00
336		473		8.00/0.00
336		551		2.00/0.00
337		757		1.00/0.00
337		787		6.00/0.00
337		103		4.00/0.00
337		905		2.00/0.00
337		557		10.00/0.00
337		101		6.00/1.00
337		520		2.00/0.00
338		128		10.00/2.00
338		865		3.00/0.00
338		702		9.00/0.00
338		535		1.00/0.00
339		537		4.00/0.00
339		489		7.00/0.00
339		535		1.00/0.00
339		668		3.00/0.00
339		465		6.00/0.00
340		673		1.00/0.00
340		86		8.00/0.00
340		640		2.00/0.00
340		134		6.00/0.00
341		37		1.00/0.00
341		70		10.00/0.00
341		798		6.00/0.00
341		158		6.00/0.00
341		964		8.00/0.00
342		543		5.00/0.00
342		85		6.00/2.00
342		275		7.00/0.00
342		653		1.00/0.00
343		412		7.00/0.00
343		641		2.00/0.00
343		139		7.00/0.00
343		974		3.00/0.00
343		86		9.00/0.00
343		760		4.00/0.00
343		226		3.00/0.00
344		145		3.00/0.00
344		906		4.00/0.00
344		776		7.00/0.00
344		59		8.00/0.00
344		720		2.00/0.00
344		898		9.00/0.00
344		2		10.00/0.00
344		804		9.00/0.00
345		309		8.00/0.00
345		666		3.00/0.00
345		664		8.00/0.00
345		627		2.00/0.00
345		790		10.00/0.00
345		724		3.00/0.00
345		251		8.00/0.00
346		102		4.00/0.00
346		571		7.00/0.00
346		210		1.00/0.00
346		710		9.00/0.00
346		577		3.00/0.00
346		757		1.00/0.00
346		35		9.00/0.00
347		313		1.00/0.00
347		636		6.00/0.00
347		604		9.00/0.00
347		684		7.00/0.00
347		2		2.00/2.00
347		781		1.00/0.00
347		208		4.00/0.00
348		699		4.00/0.00
348		624		10.00/0.00
348		875		7.00/0.00
348		146		5.00/0.00
348		578		7.00/0.00
348		760		7.00/3.00
348		550		3.00/0.00
349		897		2.00/0.00
349		971		6.00/0.00
349		255		6.00/0.00
349		821		8.00/0.00
349		150		9.00/0.00
349		612		9.00/0.00
349		30		4.00/0.00
349		213		4.00/1.00
349		12		8.00/0.00
349		540		5.00/0.00
349		55		5.00/0.00
350		979		2.00/0.00
350		344		1.00/0.00
350		209		9.00/0.00
350		470		10.00/0.00
350		382		7.00/0.00
350		816		10.00/0.00
350		39		7.00/0.00
350		465		1.00/0.00
351		154		7.00/0.00
351		840		4.00/0.00
351		487		8.00/0.00
351		158		4.00/0.00
351		980		6.00/0.00
351		623		3.00/0.00
351		890		4.00/2.00
351		986		10.00/0.00
351		474		10.00/0.00
351		799		3.00/0.00
352		124		10.00/0.00
352		76		5.00/0.00
352		556		6.00/0.00
352		642		6.00/0.00
352		784		10.00/0.00
352		219		6.00/0.00
352		879		4.00/0.00
353		172		6.00/0.00
353		230		7.00/0.00
353		437		9.00/0.00
353		31		4.00/0.00
353		493		9.00/0.00
353		649		10.00/0.00
353		889		4.00/0.00
354		931		7.00/0.00
354		849		10.00/0.00
355		485		9.00/0.00
355		94		10.00/0.00
355		113		4.00/0.00
355		260		2.00/0.00
355		41		10.00/0.00
355		215		9.00/0.00
355		297		2.00/0.00
355		184		8.00/0.00
355		447		7.00/0.00
356		2		5.00/5.00
356		551		9.00/0.00
356		941		6.00/0.00
356		776		2.00/0.00
357		54		4.00/0.00
357		426		1.00/0.00
357		116		8.00/0.00
357		202		7.00/1.00
357		197		9.00/0.00
357		471		6.00/0.00
358		680		7.00/0.00
358		963		9.00/0.00
358		98		4.00/0.00
358		299		7.00/0.00
358		151		9.00/0.00
358		929		9.00/0.00
358		568		2.00/0.00
358		381		1.00/0.00
359		47		4.00/0.00
359		551		6.00/0.00
360		878		2.00/0.00
360		16		4.00/0.00
360		725		7.00/0.00
361		751		1.00/0.00
361		521		7.00/0.00
361		239		2.00/0.00
361		740		10.00/0.00
361		425		1.00/0.00
361		525		7.00/0.00
362		539		8.00/0.00
362		844		8.00/0.00
362		87		6.00/0.00
362		922		1.00/0.00
363		87		8.00/0.00
363		793		4.00/0.00
363		85		3.00/0.00
363		468		10.00/0.00
363		201		1.00/0.00
363		111		10.00/0.00
363		769		8.00/0.00
364		483		7.00/0.00
364		983		9.00/0.00
364		59		2.00/0.00
364		279		3.00/0.00
364		474		5.00/0.00
364		720		3.00/0.00
364		407		8.00/0.00
364		67		1.00/0.00
364		610		5.00/0.00
364		798		5.00/0.00
365		754		10.00/0.00
365		929		6.00/0.00
365		490		10.00/0.00
365		972		9.00/0.00
365		2		4.00/1.00
365		23		2.00/0.00
366		651		8.00/0.00
366		193		6.00/0.00
366		748		10.00/0.00
366		966		10.00/0.00
366		673		5.00/0.00
366		70		7.00/0.00
366		688		5.00/0.00
366		522		7.00/0.00
366		607		10.00/0.00
367		262		5.00/0.00
367		42		6.00/0.00
367		529		8.00/0.00
367		453		6.00/0.00
367		50		9.00/0.00
367		618		9.00/0.00
367		22		10.00/0.00
368		30		8.00/8.00
368		185		10.00/0.00
368		203		7.00/0.00
368		608		4.00/0.00
368		165		5.00/0.00
368		554		6.00/0.00
369		672		4.00/0.00
369		529		3.00/0.00
369		176		1.00/0.00
369		135		6.00/0.00
369		89		10.00/0.00
369		688		4.00/0.00
369		111		2.00/0.00
369		644		1.00/0.00
370		934		6.00/0.00
370		701		10.00/9.00
370		436		1.00/0.00
370		666		1.00/0.00
370		699		5.00/0.00
370		294		5.00/0.00
371		890		1.00/0.00
371		300		8.00/1.00
371		998		7.00/0.00
371		891		9.00/0.00
372		174		8.00/1.00
372		202		4.00/4.00
372		452		10.00/3.00
372		972		3.00/0.00
372		611		8.00/0.00
372		16		3.00/0.00
372		847		4.00/0.00
372		2		2.00/2.00
372		576		6.00/0.00
373		547		9.00/0.00
373		159		7.00/0.00
373		188		4.00/0.00
373		263		8.00/0.00
373		979		1.00/1.00
373		484		1.00/0.00
373		689		10.00/0.00
373		97		7.00/0.00
374		731		7.00/0.00
374		750		8.00/0.00
374		673		2.00/0.00
374		451		4.00/0.00
374		37		3.00/0.00
374		423		8.00/0.00
374		984		9.00/0.00
374		29		2.00/0.00
375		751		10.00/0.00
375		72		2.00/0.00
375		169		2.00/0.00
375		507		5.00/2.00
376		328		7.00/0.00
376		528		4.00/0.00
376		70		8.00/0.00
376		112		4.00/0.00
376		986		9.00/0.00
376		674		6.00/0.00
377		822		1.00/0.00
377		519		10.00/0.00
377		705		4.00/0.00
377		896		8.00/0.00
378		21		2.00/0.00
378		950		6.00/0.00
378		316		6.00/0.00
379		964		3.00/0.00
379		316		3.00/0.00
379		501		2.00/0.00
379		105		5.00/2.00
379		558		6.00/0.00
379		640		1.00/1.00
379		199		9.00/0.00
379		725		4.00/0.00
380		427		2.00/0.00
380		13		4.00/0.00
380		212		6.00/0.00
380		412		3.00/0.00
381		473		2.00/0.00
381		779		6.00/0.00
381		239		5.00/0.00
381		830		7.00/0.00
381		768		7.00/0.00
382		346		3.00/0.00
382		361		3.00/0.00
