id		father		cost
808		59		1.52
955		51		1.52
800		502		1.52
712		783		1.53
493		736		1.53
304		75		1.53
828		680		1.54
173		93		1.54
567		54		1.54
902		144		1.54
188		326		1.54
924		125		1.54
652		286		1.54
415		397		1.54
781		25		1.55
245		84		1.55
30		938		1.55
860		657		1.55
496		339		1.55
752		719		1.55
804		677		1.55
305		351		1.55
338		10		1.55
29		208		1.56
58		185		1.56
674		298		1.56
400		45		1.56
858		235		1.56
17		272		1.56
390		443		1.56
560		109		1.56
794		402		1.56
117		92		1.56
618		699		1.57
701		239		1.57
322		790		1.57
662		390		1.57
101		863		1.57
988		929		1.58
686		246		1.58
358		454		1.58
700		803		1.58
528		230		1.58
841		110		1.58
575		89		1.59
691		851		1.59
468		57		1.59
16		229		1.59
649		982		1.59
423		242		1.59
218		902		1.59
651		354		1.59
376		934		1.59
762		340		1.60
996		335		1.60
609		690		1.60
886		666		1.60
345		34		1.60
807		83		1.60
524		270		1.61
637		468		1.61
718		105		1.61
654		129		1.61
331		540		1.62
954		20		1.62
720		120		1.62
873		556		1.62
702		192		1.62
102		852		1.62
505		151		1.62
227		844		1.62
474		806		1.63
196		971		1.63
900		769		1.64
625		159		1.64
88		427		1.64
626		996		1.64
254		962		1.64
282		861		1.65
190		773		1.65
956		161		1.65
842		875		1.66
742		986		1.66
419		417		1.66
79		437		1.66
383		51		1.66
515		834		1.66
836		67		1.66
291		665		1.66
644		544		1.67
352		864		1.67
847		152		1.67
104		773		1.67
367		557		1.68
747		505		1.68
539		693		1.69
888		409		1.69
262		164		1.69
869		12		1.69
72		668		1.69
106		231		1.69
681		89		1.69
899		872		1.69
892		344		1.70
378		514		1.70
187		837		1.71
723		302		1.71
99		442		1.71
738		30		1.72
509		83		1.72
183		437		1.72
491		489		1.72
518		361		1.72
179		603		1.73
796		961		1.73
19		933		1.73
707		689		1.74
814		633		1.74
926		572		1.74
122		504		1.75
333		512		1.75
347		389		1.77
285		254		1.77
632		536		1.77
220		805		1.78
526		675		1.78
398		777		1.79
394		679		1.79
671		31		1.79
655		861		1.80
471		479		1.81
779		917		1.81
726		425		1.83
704		245		1.84
593		298		1.84
181		749		1.84
481		872		1.85
659		619		1.87
537		617		1.88
764		256		1.89
328		893		1.89
36		851		1.89
433		21		1.90
538		216		1.90
757		269		1.93
90		176		1.94
40		864		1.95
975		258		1.96
202		684		2.05
854		640		2.06
377		756		2.06
154		951		2.06
584		969		2.07
551		713		2.09
646		57		2.12
881		778		2.14
462		651		2.14
301		45		2.15
211		966		2.18
226		302		2.18
44		315		2.20
930		761		2.21
223		411		2.23
283		364		2.25
177		440		2.30
111		291		2.41
880		891		2.71
