Max flow: 291
Edges
From		To		Capacity/Flow
2685		3055		10.00/0.00
2685		1706		4.00/0.00
2685		6724		1.00/0.00
2685		6889		4.00/0.00
2686		6291		7.00/0.00
2686		9673		8.00/0.00
2686		6190		1.00/0.00
2686		6144		6.00/0.00
2686		9878		2.00/0.00
2686		7332		10.00/0.00
2687		8856		2.00/0.00
2687		4010		9.00/0.00
2687		7462		7.00/0.00
2687		9578		9.00/0.00
2687		9358		2.00/0.00
2687		9747		3.00/0.00
2688		113		10.00/0.00
2688		1758		10.00/0.00
2688		2128		8.00/0.00
2688		3734		9.00/0.00
2689		5975		9.00/0.00
2689		3819		10.00/0.00
2689		5307		2.00/0.00
2689		2156		3.00/0.00
2690		4639		4.00/0.00
2690		5969		4.00/0.00
2690		9808		6.00/0.00
2691		4467		1.00/0.00
2691		7173		3.00/0.00
2691		5129		7.00/0.00
2691		7852		9.00/0.00
2691		6023		8.00/0.00
2691		4476		3.00/0.00
2692		905		8.00/0.00
2692		2487		4.00/0.00
2692		8111		1.00/0.00
2692		7560		8.00/0.00
2692		2964		5.00/0.00
2692		7660		5.00/0.00
2692		3816		5.00/0.00
2692		3216		1.00/0.00
2692		4737		6.00/0.00
2693		8912		5.00/0.00
2693		3437		8.00/0.00
2693		9742		2.00/0.00
2693		7641		10.00/0.00
2693		6243		10.00/0.00
2693		4828		7.00/0.00
2693		9019		4.00/0.00
2693		5498		2.00/0.00
2694		8873		2.00/0.00
2694		8304		6.00/0.00
2694		753		10.00/0.00
2694		5950		6.00/0.00
2695		8891		1.00/0.00
2695		5244		3.00/0.00
2695		2751		1.00/0.00
2695		4677		7.00/0.00
2695		2047		3.00/0.00
2695		6389		8.00/0.00
2696		1344		7.00/0.00
2696		8874		3.00/0.00
2696		5728		10.00/0.00
2696		562		6.00/0.00
2696		8075		3.00/0.00
2696		2042		5.00/0.00
2697		492		6.00/0.00
2697		4928		6.00/0.00
2697		5137		5.00/0.00
2697		2930		4.00/0.00
2697		4543		6.00/0.00
2697		8422		5.00/0.00
2697		6713		8.00/0.00
2698		442		2.00/0.00
2698		5253		6.00/0.00
2698		546		3.00/0.00
2698		543		4.00/0.00
2699		3951		6.00/0.00
2699		5880		10.00/0.00
2699		3276		10.00/0.00
2699		4626		9.00/0.00
2700		4452		8.00/0.00
2700		6634		3.00/0.00
2700		6587		4.00/0.00
2700		6389		7.00/0.00
2700		4530		10.00/0.00
2701		248		7.00/0.00
2701		9388		6.00/0.00
2701		5456		3.00/0.00
2701		8166		9.00/0.00
2701		6628		2.00/0.00
2702		6186		1.00/0.00
2702		4198		7.00/0.00
2702		1052		4.00/0.00
2702		7682		9.00/0.00
2702		531		1.00/0.00
2702		2237		1.00/0.00
2703		4552		6.00/0.00
2703		4827		10.00/0.00
2703		1719		1.00/0.00
2703		1930		7.00/0.00
2703		5580		7.00/0.00
2703		7815		3.00/0.00
2704		1766		7.00/0.00
2704		5939		8.00/0.00
2704		1096		7.00/0.00
2704		5333		4.00/0.00
2704		9754		2.00/0.00
2705		9619		3.00/0.00
2705		6452		4.00/0.00
2705		2613		6.00/0.00
2705		1811		8.00/0.00
2705		3984		7.00/0.00
2705		1488		9.00/0.00
2705		9061		4.00/0.00
2705		4819		3.00/0.00
2706		5216		2.00/0.00
2706		6121		6.00/0.00
2706		5476		7.00/0.00
2706		6331		3.00/0.00
2706		2391		3.00/0.00
2706		5693		6.00/0.00
2706		8374		7.00/0.00
2706		7683		3.00/0.00
2706		4588		3.00/0.00
2707		8484		5.00/0.00
2707		5119		10.00/0.00
2707		9072		9.00/0.00
2707		5586		2.00/0.00
2707		101		7.00/0.00
2707		2466		8.00/0.00
2708		7575		1.00/0.00
2708		9807		5.00/0.00
2708		7342		6.00/0.00
2708		4739		9.00/0.00
2708		6518		9.00/0.00
2708		4281		2.00/0.00
2709		1410		4.00/0.00
2709		7518		3.00/0.00
2709		4678		10.00/0.00
2709		1130		4.00/0.00
2709		5232		8.00/0.00
2709		8475		1.00/0.00
2709		9002		6.00/0.00
2709		4457		2.00/0.00
2709		240		7.00/0.00
2709		295		5.00/0.00
2709		3330		2.00/0.00
2710		3571		7.00/0.00
2710		6809		1.00/0.00
2710		5106		3.00/0.00
2710		3309		4.00/0.00
2710		1483		4.00/0.00
2710		1618		9.00/0.00
2710		392		6.00/0.00
2711		6366		1.00/0.00
2711		6518		4.00/0.00
2711		9303		2.00/0.00
2711		7758		2.00/0.00
2711		4354		9.00/0.00
2711		1636		2.00/0.00
2711		3068		9.00/0.00
2712		9178		8.00/0.00
2712		6804		2.00/0.00
2712		9104		5.00/0.00
2712		5288		4.00/0.00
2712		2092		5.00/0.00
2712		5497		4.00/0.00
2712		8931		8.00/0.00
2712		268		1.00/0.00
2712		6565		10.00/0.00
2712		82		4.00/0.00
2712		4269		2.00/0.00
2713		5396		6.00/0.00
2713		6983		5.00/0.00
2713		976		9.00/0.00
2713		2499		10.00/0.00
2713		2138		3.00/0.00
2714		4597		2.00/0.00
2714		4740		2.00/0.00
2714		9962		2.00/0.00
2714		4077		6.00/0.00
2714		7434		3.00/0.00
2715		4756		2.00/0.00
2715		5600		3.00/0.00
2715		5292		9.00/0.00
2715		1395		1.00/0.00
2716		2418		3.00/0.00
2716		2658		3.00/0.00
2716		3834		10.00/0.00
2716		2168		5.00/0.00
2716		8500		9.00/0.00
2716		8473		1.00/0.00
2717		8414		1.00/0.00
2717		2851		4.00/0.00
2717		182		3.00/0.00
2717		6420		1.00/0.00
2717		8011		5.00/0.00
2717		6333		8.00/0.00
2717		5238		5.00/0.00
2717		8311		2.00/0.00
2717		6405		7.00/0.00
2717		3181		9.00/0.00
2718		7059		7.00/0.00
2718		8971		3.00/0.00
2718		1750		6.00/0.00
2718		1680		8.00/0.00
2718		8477		3.00/0.00
2718		7991		8.00/0.00
2718		659		8.00/0.00
2718		6825		1.00/0.00
2718		4769		2.00/0.00
2718		7430		9.00/0.00
2719		8129		8.00/0.00
2719		1844		2.00/0.00
2719		5969		2.00/0.00
2719		6518		2.00/0.00
2719		5496		4.00/0.00
2719		7103		8.00/0.00
2720		2292		7.00/0.00
2720		379		3.00/0.00
2720		2447		5.00/0.00
2720		1147		3.00/0.00
2721		7003		9.00/0.00
2721		9685		7.00/0.00
2721		162		6.00/0.00
2721		1366		2.00/0.00
2721		247		7.00/0.00
2721		3249		2.00/0.00
2722		1758		9.00/0.00
2722		3366		7.00/0.00
2722		1576		9.00/0.00
2722		2708		4.00/0.00
2723		171		9.00/0.00
2723		4490		3.00/0.00
2723		8796		10.00/0.00
2723		8867		1.00/0.00
2723		8609		1.00/0.00
2723		3534		2.00/0.00
2724		7918		7.00/0.00
2724		4448		1.00/0.00
2724		3361		6.00/0.00
2724		4731		3.00/0.00
2724		2648		5.00/0.00
2724		8441		6.00/0.00
2725		697		7.00/0.00
2725		7115		9.00/0.00
2725		3809		3.00/0.00
2725		5122		3.00/0.00
2725		1720		1.00/0.00
2725		5450		2.00/0.00
2725		1305		6.00/0.00
2726		5406		6.00/0.00
2726		1427		4.00/0.00
2726		9513		6.00/0.00
2726		4914		4.00/0.00
2726		3290		9.00/0.00
2726		6879		4.00/0.00
2726		1285		2.00/0.00
2727		1166		6.00/0.00
2727		769		5.00/0.00
2727		8948		1.00/0.00
2727		4394		6.00/0.00
2727		2014		9.00/0.00
2727		7965		2.00/0.00
2727		5245		5.00/0.00
2727		3626		5.00/0.00
2728		6668		8.00/0.00
2728		3672		7.00/0.00
2728		7281		4.00/0.00
2728		6387		3.00/0.00
2729		5304		3.00/0.00
2729		1604		6.00/0.00
2729		1803		2.00/0.00
2729		1793		4.00/0.00
2729		2191		10.00/0.00
2729		9252		5.00/0.00
2730		3562		8.00/0.00
2730		8955		2.00/0.00
2730		3870		4.00/0.00
2730		2592		3.00/0.00
2730		4710		5.00/0.00
2730		5577		1.00/0.00
2731		6280		6.00/0.00
2731		1020		6.00/0.00
2731		9423		7.00/0.00
2731		464		4.00/0.00
2731		9750		8.00/0.00
2731		2861		8.00/0.00
2732		7596		1.00/0.00
2732		4910		4.00/0.00
2732		3405		6.00/0.00
2732		7668		5.00/0.00
2732		6887		6.00/0.00
2733		9097		1.00/0.00
2733		985		9.00/0.00
2733		9361		4.00/0.00
2733		959		7.00/0.00
2733		4954		2.00/0.00
2734		3685		2.00/0.00
2734		7988		7.00/0.00
2734		8392		3.00/0.00
2734		645		1.00/0.00
2734		632		2.00/0.00
2734		1103		5.00/0.00
2734		5682		6.00/0.00
2734		1321		8.00/0.00
2735		7048		6.00/0.00
2735		2936		4.00/0.00
2735		8037		1.00/0.00
2735		1080		9.00/0.00
2735		2847		10.00/0.00
2736		9396		4.00/0.00
2736		5652		4.00/0.00
2736		6924		10.00/0.00
2736		5376		6.00/0.00
2736		5444		10.00/0.00
2736		9108		9.00/0.00
2736		8385		3.00/0.00
2736		9026		5.00/0.00
2736		3830		10.00/0.00
2737		1078		2.00/0.00
2737		4239		1.00/0.00
2737		4245		5.00/0.00
2738		1070		1.00/0.00
2738		9019		2.00/0.00
2738		8501		3.00/0.00
2738		1918		7.00/0.00
2738		106		4.00/0.00
2738		3111		2.00/0.00
2738		1817		5.00/0.00
2739		8317		7.00/0.00
2739		7863		10.00/0.00
2739		7931		7.00/0.00
2740		6199		3.00/0.00
2740		7379		6.00/0.00
2740		7005		1.00/0.00
2740		2352		7.00/0.00
2740		6341		1.00/0.00
2740		8525		10.00/0.00
2740		1860		6.00/0.00
2740		3268		1.00/0.00
2740		3704		9.00/0.00
2741		7190		2.00/0.00
2741		1293		2.00/0.00
2741		1864		9.00/0.00
2741		6157		10.00/0.00
2741		4052		8.00/0.00
2741		2168		1.00/0.00
2741		6038		8.00/0.00
2741		4401		9.00/0.00
2741		2596		10.00/0.00
2741		4213		3.00/0.00
2742		3450		6.00/0.00
2742		9976		9.00/0.00
2742		5293		3.00/0.00
2742		7710		10.00/0.00
2742		4993		5.00/0.00
2742		1986		1.00/0.00
2743		5048		10.00/0.00
2743		8728		2.00/0.00
2743		5846		5.00/0.00
2743		5087		4.00/0.00
2744		9620		7.00/0.00
2744		1044		1.00/0.00
2744		4132		10.00/0.00
2744		3809		5.00/0.00
2744		5333		7.00/0.00
2744		7037		8.00/0.00
2744		6673		7.00/0.00
2744		7748		2.00/0.00
2745		9264		5.00/0.00
2745		3310		2.00/0.00
2745		8430		6.00/0.00
2745		9699		7.00/0.00
2745		598		1.00/0.00
2745		2433		4.00/0.00
2745		7326		2.00/0.00
2745		944		10.00/0.00
2745		4274		1.00/0.00
2745		939		3.00/0.00
2745		5417		5.00/0.00
2746		8988		5.00/0.00
2746		302		9.00/0.00
2746		6070		9.00/0.00
2746		6081		1.00/0.00
2746		5935		10.00/0.00
2746		8839		8.00/0.00
2746		8275		10.00/0.00
2747		2043		1.00/0.00
2747		6997		7.00/0.00
2748		140		2.00/0.00
2748		4323		10.00/0.00
2748		8440		1.00/0.00
2748		919		2.00/0.00
2748		5831		7.00/0.00
2748		3430		4.00/0.00
2748		5855		6.00/0.00
2748		3653		5.00/0.00
2749		7135		8.00/0.00
2749		1270		4.00/0.00
2749		8596		6.00/0.00
2749		1682		9.00/0.00
2749		173		4.00/0.00
2750		2060		5.00/0.00
2750		7731		6.00/0.00
2750		7846		8.00/0.00
2750		2733		3.00/0.00
2750		6598		6.00/0.00
2750		5268		7.00/0.00
2750		8322		1.00/0.00
2750		1671		8.00/0.00
2751		8775		5.00/0.00
2751		3082		9.00/0.00
2751		1284		7.00/0.00
2751		6323		2.00/0.00
2752		1401		7.00/0.00
2752		7460		5.00/0.00
2752		2767		6.00/0.00
2752		3479		10.00/0.00
2752		3021		4.00/0.00
2752		3271		10.00/0.00
2752		1231		3.00/0.00
2753		4159		1.00/0.00
2753		5550		2.00/0.00
2753		8883		2.00/0.00
2753		5928		2.00/0.00
2754		2911		7.00/0.00
2754		376		1.00/0.00
2754		9614		9.00/0.00
2754		9367		10.00/0.00
2754		6519		3.00/0.00
2754		2727		2.00/0.00
2754		5532		4.00/0.00
2755		7472		1.00/0.00
2755		504		4.00/0.00
2755		5319		4.00/0.00
2755		1681		4.00/0.00
2755		670		5.00/0.00
2755		8400		5.00/0.00
2755		9633		9.00/0.00
2755		6797		6.00/0.00
2755		6746		4.00/0.00
2756		5950		6.00/0.00
2756		4091		4.00/0.00
2756		9622		7.00/0.00
2756		7920		7.00/0.00
2756		1524		9.00/0.00
2756		1010		4.00/0.00
2756		8972		7.00/0.00
2756		8731		7.00/0.00
2757		6313		4.00/0.00
2757		7206		2.00/0.00
2757		4596		3.00/0.00
2757		1079		9.00/0.00
2757		5205		9.00/0.00
2758		5196		1.00/0.00
2758		8973		5.00/0.00
2758		6188		7.00/0.00
2758		7959		5.00/0.00
2758		9339		3.00/0.00
2758		9328		8.00/0.00
2759		9049		2.00/0.00
2759		6235		4.00/0.00
2759		9997		8.00/0.00
2759		6867		6.00/0.00
2760		8346		4.00/0.00
2760		5264		8.00/0.00
2760		5491		10.00/0.00
2760		7456		8.00/0.00
2760		3762		3.00/0.00
2760		9162		3.00/0.00
2761		2105		9.00/0.00
2761		4485		7.00/0.00
2761		1603		9.00/0.00
2761		3925		8.00/0.00
2761		1558		5.00/0.00
2761		8784		4.00/0.00
2762		4387		7.00/0.00
2762		9207		2.00/0.00
2762		3197		1.00/0.00
2762		2200		10.00/0.00
2762		476		5.00/0.00
2762		5252		4.00/0.00
2762		7916		3.00/0.00
2763		5306		4.00/0.00
2763		8484		5.00/0.00
2763		8764		6.00/0.00
2763		4686		3.00/0.00
2763		3769		9.00/0.00
2763		8592		5.00/0.00
2764		8373		1.00/0.00
2764		6635		3.00/0.00
2764		820		6.00/0.00
2764		5476		6.00/0.00
2765		9183		10.00/0.00
2765		7435		5.00/0.00
2765		7860		3.00/0.00
2765		5014		10.00/0.00
2765		7670		5.00/0.00
2765		1667		3.00/0.00
2765		5012		10.00/0.00
2766		6745		10.00/0.00
2766		1471		8.00/0.00
2766		7785		3.00/0.00
2766		106		10.00/0.00
2767		4117		4.00/0.00
2767		7850		6.00/0.00
2767		9571		8.00/0.00
2767		2132		3.00/0.00
2767		2155		6.00/0.00
2768		2146		7.00/0.00
2768		7918		4.00/0.00
2768		8422		1.00/0.00
2768		4530		10.00/0.00
2768		2614		9.00/0.00
2768		6001		3.00/0.00
2768		7668		2.00/0.00
2768		3656		6.00/0.00
2769		7917		2.00/2.00
2769		3458		7.00/5.00
2769		1523		9.00/0.00
2769		2046		4.00/0.00
2769		3266		4.00/1.00
2770		6820		5.00/0.00
2770		3528		7.00/0.00
2770		7694		5.00/0.00
2770		7725		8.00/0.00
2770		2472		4.00/0.00
2770		6836		6.00/0.00
2770		8550		8.00/0.00
2770		599		3.00/0.00
2771		5511		2.00/0.00
2771		9750		5.00/0.00
2771		668		3.00/0.00
2771		8042		1.00/0.00
2771		5905		3.00/0.00
2772		606		6.00/0.00
2772		418		6.00/0.00
2772		7088		2.00/0.00
2773		3938		2.00/2.00
2773		6877		7.00/0.00
2773		5961		9.00/2.00
2773		1107		8.00/0.00
2773		5927		3.00/3.00
2773		7414		2.00/1.00
2773		3413		1.00/0.00
2774		4640		5.00/0.00
2774		1236		4.00/0.00
2774		5374		1.00/0.00
2774		4489		6.00/0.00
2774		8063		10.00/0.00
2775		6241		2.00/0.00
2775		8580		5.00/0.00
2775		6845		1.00/0.00
2775		8018		7.00/0.00
2775		2825		6.00/0.00
2775		2597		10.00/0.00
2775		6590		4.00/0.00
2775		7685		4.00/0.00
2775		8683		3.00/0.00
2775		3269		9.00/0.00
2775		1913		2.00/0.00
2775		4793		8.00/0.00
2775		5880		1.00/0.00
2775		6299		7.00/0.00
2776		5719		3.00/0.00
2776		1384		9.00/0.00
2776		314		7.00/0.00
2776		2428		5.00/0.00
2776		7609		6.00/0.00
2777		4484		1.00/0.00
2777		6019		7.00/0.00
2777		6706		6.00/0.00
2777		4486		10.00/0.00
2777		2413		1.00/0.00
2777		115		2.00/0.00
2777		6213		9.00/0.00
2777		4390		3.00/0.00
2777		3508		9.00/0.00
2777		4601		2.00/0.00
2777		7193		9.00/0.00
2777		2365		8.00/0.00
2777		9744		5.00/0.00
2778		1068		7.00/0.00
2778		3801		10.00/0.00
2778		2428		5.00/0.00
2778		6805		10.00/0.00
2778		616		10.00/0.00
2778		8171		10.00/0.00
2779		5974		5.00/0.00
2779		9506		9.00/0.00
2779		6067		7.00/0.00
2779		7264		3.00/0.00
2779		4474		8.00/0.00
2779		1308		4.00/0.00
2780		1008		5.00/0.00
2780		3297		10.00/0.00
2780		2609		10.00/0.00
2780		7886		9.00/0.00
2780		6150		8.00/0.00
2781		2846		1.00/0.00
2781		4684		1.00/0.00
2781		8643		8.00/0.00
2781		4987		8.00/0.00
2781		760		4.00/0.00
2782		993		8.00/0.00
2782		6415		4.00/0.00
2782		2277		9.00/0.00
2782		1898		10.00/0.00
2782		8984		3.00/0.00
2783		2117		9.00/0.00
2783		6749		5.00/0.00
2784		7044		10.00/0.00
2784		4256		8.00/0.00
2784		3544		10.00/0.00
2784		4209		8.00/0.00
2784		4600		8.00/0.00
2785		8940		6.00/0.00
2785		9666		8.00/0.00
2785		2014		2.00/0.00
2786		7400		6.00/0.00
2786		2078		5.00/0.00
2786		303		1.00/0.00
2786		6754		8.00/0.00
2786		3479		3.00/0.00
2787		6596		8.00/0.00
2787		4		9.00/0.00
2787		7532		6.00/0.00
2787		9773		6.00/0.00
2787		6626		4.00/0.00
2787		7116		3.00/0.00
2787		5580		8.00/0.00
2787		7817		7.00/0.00
2788		6016		4.00/0.00
2788		5780		1.00/0.00
2788		1297		7.00/0.00
2788		2896		1.00/0.00
2789		9286		1.00/0.00
2789		935		2.00/0.00
2789		8779		10.00/0.00
2789		219		2.00/0.00
2789		9438		5.00/0.00
2789		7391		1.00/0.00
2789		108		5.00/0.00
2790		4837		9.00/0.00
2790		7610		5.00/0.00
2790		2834		6.00/0.00
2790		9886		9.00/0.00
2791		3013		9.00/0.00
2791		3511		1.00/0.00
2791		6685		10.00/0.00
2791		5554		7.00/0.00
2791		2509		4.00/0.00
2791		4425		2.00/0.00
2792		2232		2.00/0.00
2792		3034		4.00/0.00
2792		2635		6.00/0.00
2793		1468		6.00/0.00
2793		8647		10.00/0.00
2793		3697		5.00/0.00
2793		4016		5.00/0.00
2794		7602		7.00/0.00
2794		4610		1.00/0.00
2794		6842		5.00/0.00
2794		358		1.00/0.00
2794		371		4.00/0.00
2795		2710		3.00/0.00
2795		5733		5.00/0.00
2795		7302		3.00/0.00
2795		3431		7.00/0.00
2795		8380		6.00/0.00
2795		4599		3.00/0.00
2795		7286		6.00/0.00
2795		998		3.00/0.00
2795		5915		6.00/0.00
2796		5903		6.00/0.00
2796		8964		5.00/0.00
2796		56		9.00/0.00
2796		6201		10.00/0.00
2796		6493		1.00/0.00
2796		2201		8.00/0.00
2796		1030		2.00/0.00
2796		3969		3.00/0.00
2796		4730		6.00/0.00
2797		1554		6.00/0.00
2797		7342		7.00/0.00
2797		994		4.00/0.00
2797		6310		10.00/0.00
2797		8123		5.00/0.00
2797		4499		5.00/0.00
2797		5982		2.00/0.00
2798		5728		3.00/0.00
2798		5063		3.00/0.00
2798		6117		4.00/0.00
2798		3054		4.00/0.00
2798		9261		5.00/0.00
2798		7930		7.00/0.00
2798		4126		9.00/0.00
2799		1380		7.00/0.00
2799		6578		6.00/0.00
2799		6557		1.00/0.00
2799		3324		5.00/0.00
2800		388		8.00/0.00
2800		3630		7.00/0.00
2800		2463		2.00/0.00
2800		9661		7.00/0.00
2801		6652		5.00/0.00
2801		4168		4.00/0.00
2801		6107		7.00/0.00
2801		1542		9.00/0.00
2801		3730		3.00/0.00
2802		6643		5.00/0.00
2802		2945		2.00/0.00
2803		1906		5.00/0.00
2803		7686		8.00/0.00
2803		3925		3.00/0.00
2803		3090		9.00/0.00
2804		6015		8.00/0.00
2804		8814		7.00/0.00
2804		9113		7.00/0.00
2804		9297		9.00/0.00
2804		301		6.00/0.00
2804		1287		5.00/0.00
2804		4147		3.00/0.00
2804		6409		8.00/0.00
2804		1364		7.00/0.00
2804		1947		8.00/0.00
2804		8770		2.00/0.00
2805		3535		8.00/0.00
2805		5895		10.00/0.00
2805		2604		8.00/0.00
2805		1616		2.00/0.00
2805		3829		5.00/0.00
2805		1110		3.00/0.00
2806		8289		10.00/0.00
2806		7642		1.00/0.00
2806		290		1.00/0.00
2806		7738		10.00/0.00
2806		1627		7.00/0.00
2806		6761		2.00/0.00
2807		6417		3.00/0.00
2807		4946		4.00/0.00
2807		8602		6.00/0.00
2807		6247		9.00/0.00
2807		1033		4.00/4.00
2807		6523		3.00/0.00
2807		1067		5.00/0.00
2807		5778		6.00/0.00
2808		6898		8.00/0.00
2808		6897		8.00/0.00
2808		2341		5.00/0.00
2808		6673		7.00/0.00
2808		1339		2.00/0.00
2809		5005		9.00/0.00
2809		4971		7.00/0.00
2809		6160		4.00/0.00
2809		308		8.00/0.00
2809		2448		3.00/1.00
2809		8094		9.00/0.00
2809		6516		10.00/0.00
2809		6096		10.00/0.00
2809		6612		6.00/0.00
2810		2944		8.00/0.00
2810		9934		8.00/1.00
2810		4749		10.00/0.00
2810		6232		4.00/0.00
2811		2109		8.00/0.00
2811		7791		5.00/0.00
2811		9722		8.00/0.00
2811		4313		10.00/0.00
2811		8115		8.00/0.00
2811		9218		2.00/0.00
2812		6679		7.00/0.00
2812		8620		5.00/0.00
2812		5792		10.00/0.00
2812		1971		2.00/0.00
2812		7393		2.00/0.00
2812		4451		9.00/0.00
2813		6199		8.00/0.00
2813		5420		4.00/0.00
2813		9139		10.00/0.00
2813		1866		5.00/0.00
2814		3556		5.00/0.00
2814		2291		7.00/0.00
2814		2786		4.00/0.00
2814		5429		1.00/0.00
2814		2690		8.00/0.00
2814		5916		8.00/0.00
2814		4190		6.00/0.00
2814		3763		2.00/0.00
2814		6361		10.00/0.00
2815		4710		8.00/0.00
2815		5103		4.00/0.00
2815		1186		5.00/0.00
2815		4011		1.00/0.00
2815		139		5.00/0.00
2816		4228		9.00/0.00
2816		7525		9.00/0.00
2816		3902		6.00/0.00
2816		2558		7.00/0.00
2816		2331		5.00/0.00
2816		1246		6.00/0.00
2816		8900		7.00/0.00
2816		7454		9.00/0.00
2816		4606		9.00/0.00
2816		2968		8.00/0.00
2816		9999		6.00/0.00
2816		4700		6.00/0.00
2816		6251		8.00/0.00
2817		1400		6.00/0.00
2817		2171		6.00/0.00
2817		2734		2.00/0.00
2817		4578		9.00/0.00
2818		7662		5.00/0.00
2818		1189		2.00/0.00
2818		7970		4.00/0.00
2818		9934		2.00/0.00
2818		9531		1.00/0.00
2818		6641		3.00/0.00
2818		3996		6.00/0.00
2818		6183		10.00/0.00
2818		6152		10.00/0.00
2819		5401		9.00/0.00
2819		8520		6.00/0.00
2819		8372		5.00/0.00
2819		5395		6.00/0.00
2819		2		4.00/0.00
2820		6199		2.00/0.00
2820		5568		3.00/0.00
2820		2236		4.00/0.00
2820		8117		6.00/0.00
2821		1119		4.00/0.00
2821		6158		8.00/0.00
2821		4077		2.00/0.00
2821		7739		2.00/0.00
2821		4542		8.00/0.00
2821		9634		5.00/0.00
2822		257		4.00/0.00
2822		5937		6.00/0.00
2822		8543		5.00/0.00
2822		2709		5.00/0.00
2822		4920		9.00/0.00
2822		9685		2.00/0.00
2822		7305		4.00/0.00
2822		3650		9.00/0.00
2823		1229		4.00/0.00
2823		8610		2.00/0.00
2823		4401		2.00/0.00
2823		289		10.00/0.00
2823		7735		1.00/0.00
2823		8964		9.00/0.00
2824		4460		5.00/0.00
2824		4949		5.00/0.00
2824		283		4.00/0.00
2825		9537		9.00/0.00
2825		4687		5.00/0.00
2825		5217		1.00/0.00
2825		3144		7.00/0.00
2825		3090		4.00/0.00
2825		4052		4.00/0.00
2826		9720		8.00/0.00
2826		4886		10.00/0.00
2826		9409		8.00/0.00
2826		837		6.00/0.00
2826		6746		4.00/0.00
2826		6980		6.00/0.00
2827		3800		5.00/0.00
2827		1095		7.00/0.00
2827		9970		7.00/0.00
2827		5836		8.00/0.00
2827		8360		2.00/0.00
2827		3563		1.00/0.00
2827		970		3.00/0.00
2828		9638		4.00/0.00
2828		6901		7.00/0.00
2828		6897		3.00/0.00
2829		1003		3.00/0.00
2829		5730		6.00/0.00
2829		6043		7.00/0.00
2829		9694		3.00/0.00
2829		5891		2.00/0.00
2829		3574		7.00/0.00
2829		1068		1.00/0.00
2830		407		1.00/0.00
2830		7128		9.00/0.00
2830		7222		1.00/1.00
2830		3656		9.00/0.00
2830		5094		2.00/0.00
2830		3784		6.00/0.00
2831		4277		8.00/0.00
2831		9572		4.00/0.00
2831		4446		9.00/0.00
2831		1702		6.00/0.00
2831		1913		2.00/0.00
2831		6131		4.00/0.00
2831		4387		9.00/0.00
2832		4044		9.00/0.00
2832		6185		8.00/0.00
2832		2864		7.00/0.00
2832		1072		2.00/0.00
2832		1937		8.00/0.00
2832		813		5.00/0.00
2832		4200		4.00/0.00
2832		869		6.00/0.00
2832		5629		7.00/0.00
2832		7319		6.00/0.00
2832		2602		6.00/0.00
2832		3456		9.00/0.00
2833		3331		6.00/0.00
2833		108		9.00/0.00
2833		9308		8.00/0.00
2834		7835		8.00/0.00
2834		6133		6.00/2.00
2834		9386		3.00/0.00
2834		308		5.00/0.00
2834		8094		7.00/0.00
2834		9593		6.00/0.00
2834		3378		2.00/2.00
2835		8101		1.00/0.00
2835		8864		4.00/0.00
2835		5418		9.00/0.00
2835		502		2.00/0.00
2835		7353		4.00/0.00
2835		4150		9.00/0.00
2835		9196		8.00/0.00
2835		1851		10.00/0.00
2836		951		9.00/0.00
2836		4035		9.00/0.00
2837		7828		5.00/0.00
2837		3067		3.00/0.00
2837		5726		6.00/0.00
2837		6616		3.00/0.00
2837		9864		7.00/0.00
2837		9385		6.00/0.00
2838		2293		9.00/0.00
2838		7447		3.00/0.00
2838		566		3.00/0.00
2838		6057		7.00/0.00
2838		3408		8.00/0.00
2839		7751		8.00/0.00
2839		7046		4.00/0.00
2839		5648		9.00/0.00
2839		7342		6.00/0.00
2839		2154		10.00/0.00
2840		3913		9.00/0.00
2840		7786		1.00/0.00
2840		9026		9.00/0.00
2840		1113		10.00/0.00
2841		1597		6.00/0.00
2841		2101		6.00/0.00
2841		3028		5.00/0.00
2841		2		2.00/2.00
2841		6155		4.00/0.00
2841		4898		2.00/0.00
2841		4864		5.00/0.00
2841		6691		10.00/0.00
2841		3443		9.00/0.00
2842		3279		9.00/0.00
2842		2208		10.00/0.00
2842		2431		9.00/0.00
2842		5368		3.00/0.00
2842		4098		8.00/0.00
2843		2015		6.00/0.00
2843		2448		1.00/0.00
2843		1225		5.00/0.00
2843		5676		2.00/0.00
2843		1173		8.00/0.00
2843		7791		2.00/0.00
2844		9847		7.00/0.00
2844		8167		4.00/0.00
2844		9807		6.00/0.00
2844		2399		2.00/0.00
2844		8611		4.00/0.00
2845		4442		5.00/0.00
2845		9603		5.00/0.00
2845		806		8.00/0.00
2845		4484		1.00/0.00
2845		1800		2.00/0.00
2845		2211		10.00/0.00
2846		8625		9.00/0.00
2846		4057		8.00/0.00
2846		4597		1.00/0.00
2846		1103		9.00/0.00
2847		9868		2.00/0.00
2847		4116		1.00/0.00
2847		7818		3.00/0.00
2847		6170		3.00/0.00
2847		1736		10.00/0.00
2847		8683		1.00/0.00
2847		566		2.00/0.00
2848		4805		6.00/0.00
2848		4374		3.00/0.00
2848		4364		4.00/0.00
2848		3749		7.00/0.00
2848		3805		9.00/0.00
2848		9038		4.00/0.00
2849		4120		2.00/0.00
2849		8197		1.00/0.00
2849		3408		8.00/0.00
2849		1813		10.00/0.00
2849		6043		4.00/0.00
2849		1861		10.00/0.00
2849		3319		6.00/0.00
