node	father	level
777		0		0
3523		777		1
3385		3523		2
1796		3385		3
5780		1796		4
2840		5780		5
6142		2840		6
8122		6142		7
4306		8122		8
5045		4306		9
981		5045		10
8942		981		11
3463		8942		12
4754		3463		13
6230		4754		14
3441		6230		15
7190		3441		16
3011		7190		17
851		3011		18
6495		851		19
8301		6495		20
9860		8301		21
6818		9860		22
3184		6818		23
6452		3184		24
9348		6452		25
2101		9348		26
6139		2101		27
2165		6139		28
7834		2165		29
7492		7834		30
3746		7492		31
6686		3746		32
800		6686		33
8671		800		34
2459		8671		35
473		2459		36
278		473		37
1412		278		38
670		1412		39
2865		670		40
4231		2865		41
535		4231		42
9332		535		43
4119		9332		44
9951		4119		45
8104		9951		46
6438		8104		47
7244		6438		48
5358		7244		49
7765		5358		50
1190		7765		51
9422		1190		52
8798		9422		53
1410		8798		54
328		1410		55
7739		328		56
163		7739		57
8676		163		58
2373		8676		59
7868		2373		60
8728		7868		61
7614		8728		62
1946		7614		63
6919		1946		64
1002		6919		65
6454		1002		66
9555		6454		67
9953		9555		68
9887		9953		69
1270		9887		70
85		1270		71
5183		85		72
6328		5183		73
8041		6328		74
4330		8041		75
2134		4330		76
3857		2134		77
5324		3857		78
4397		5324		79
448		4397		80
2954		448		81
1618		2954		82
7544		1618		83
4887		7544		84
1392		4887		85
1367		1392		86
4581		1367		87
957		4581		88
8602		957		89
3119		8602		90
5538		3119		91
8222		5538		92
2418		8222		93
7504		2418		94
3156		7504		95
9930		3156		96
6458		9930		97
8411		6458		98
2147		8411		99
2061		2147		100
173		2061		101
2400		173		102
4090		2400		103
6649		4090		104
4622		6649		105
9778		4622		106
8109		9778		107
3890		8109		108
1855		3890		109
923		1855		110
1043		923		111
5075		1043		112
186		5075		113
7015		186		114
4661		7015		115
2896		4661		116
3928		2896		117
1992		3928		118
5875		1992		119
6436		5875		120
8418		6436		121
1978		8418		122
3621		1978		123
4487		3621		124
9072		4487		125
3502		9072		126
6882		3502		127
7013		6882		128
6008		7013		129
6692		6008		130
4689		6692		131
8258		4689		132
9360		8258		133
31		9360		134
7937		31		135
7972		7937		136
6880		7972		137
5709		6880		138
5846		5709		139
3332		5846		140
8636		3332		141
3910		8636		142
7757		3910		143
4680		7757		144
2593		4680		145
7082		2593		146
5841		7082		147
7518		5841		148
338		7518		149
4694		338		150
4783		4694		151
2088		4783		152
7818		2088		153
6312		7818		154
3204		6312		155
9531		3204		156
1966		9531		157
2597		1966		158
9458		2597		159
6957		9458		160
1104		6957		161
6953		1104		162
4291		6953		163
916		4291		164
8073		916		165
885		8073		166
2979		885		167
7659		2979		168
54		7659		169
1971		54		170
6075		1971		171
3378		6075		172
4988		3378		173
1790		4988		174
1060		1790		175
2144		1060		176
8433		2144		177
453		8433		178
4224		453		179
3676		4224		180
9325		3676		181
9783		9325		182
752		9783		183
5888		752		184
2582		5888		185
6069		2582		186
2888		6069		187
6175		2888		188
8873		6175		189
47		8873		190
9186		47		191
5310		9186		192
4321		5310		193
5409		4321		194
3570		5409		195
9469		3570		196
2300		9469		197
9103		2300		198
7691		9103		199
127		7691		200
8702		127		201
4010		8702		202
4760		4010		203
5755		4760		204
1286		5755		205
5227		1286		206
354		5227		207
3799		354		208
3375		3799		209
3248		3375		210
8086		3248		211
6792		8086		212
1122		6792		213
8790		1122		214
8587		8790		215
4353		8587		216
1722		4353		217
9330		1722		218
135		9330		219
1451		135		220
8584		1451		221
376		8584		222
6043		376		223
5449		6043		224
286		5449		225
4138		286		226
5029		4138		227
6205		5029		228
5245		6205		229
2946		5245		230
6140		2946		231
1158		6140		232
7450		1158		233
6457		7450		234
2433		6457		235
63		2433		236
2887		63		237
3542		2887		238
6439		3542		239
9370		6439		240
8768		9370		241
4379		8768		242
6266		4379		243
8191		6266		244
2195		8191		245
7129		2195		246
7997		7129		247
4326		7997		248
6653		4326		249
5912		6653		250
3159		5912		251
3373		3159		252
5554		3373		253
3736		5554		254
7417		3736		255
3701		7417		256
3627		3701		257
9546		3627		258
991		9546		259
3068		991		260
5648		3068		261
5261		5648		262
4862		5261		263
2425		4862		264
9418		2425		265
6356		9418		266
7638		6356		267
5591		7638		268
5354		5591		269
6386		5354		270
6828		6386		271
1755		6828		272
4217		1755		273
9419		4217		274
2943		9419		275
6999		2943		276
6159		6999		277
8304		6159		278
5336		8304		279
5690		5336		280
2215		5690		281
310		2215		282
7626		310		283
8224		7626		284
9496		8224		285
5088		9496		286
574		5088		287
4548		574		288
3644		4548		289
1787		3644		290
7079		1787		291
7208		7079		292
4556		7208		293
8614		4556		294
4830		8614		295
9898		4830		296
9228		9898		297
5364		9228		298
