node	father	level
777		0		0
8411		777		1
3094		777		1
8173		777		1
1727		777		1
2887		777		1
5424		777		1
8969		777		1
4185		777		1
2637		777		1
8160		777		1
4718		777		1
3137		777		1
5836		777		1
6500		777		1
7577		777		1
6341		777		1
8659		777		1
1751		777		1
5029		777		1
436		777		1
1754		777		1
3001		777		1
5690		777		1
871		777		1
2582		777		1
6518		777		1
6363		777		1
5039		777		1
6451		777		1
9348		777		1
3404		777		1
7177		777		1
5561		777		1
2159		777		1
1786		777		1
9688		777		1
8991		777		1
5777		777		1
7019		777		1
8654		777		1
2383		777		1
9915		777		1
2200		777		1
4331		777		1
8188		777		1
3944		777		1
8773		777		1
2246		777		1
6632		777		1
7729		777		1
3108		777		1
6392		777		1
3377		777		1
3119		777		1
9697		777		1
8328		777		1
8354		777		1
8503		777		1
2666		777		1
1399		777		1
4535		777		1
1075		777		1
5748		777		1
9888		777		1
1574		777		1
6706		777		1
7897		777		1
7390		777		1
2206		777		1
9521		777		1
4981		777		1
5753		777		1
2971		777		1
7429		777		1
8271		777		1
4505		777		1
6909		777		1
7437		777		1
5677		777		1
3905		777		1
9737		777		1
1386		777		1
6826		777		1
8348		777		1
6957		777		1
2701		777		1
9224		777		1
1395		777		1
9669		777		1
9470		777		1
7035		777		1
4743		777		1
893		777		1
1398		777		1
1816		777		1
4989		777		1
5950		777		1
3049		777		1
7591		777		1
3523		777		1
3232		8411		2
3405		8411		2
4913		8411		2
2730		8411		2
2499		8411		2
3098		8411		2
1865		8411		2
5582		8411		2
9967		8411		2
9949		8411		2
1231		8411		2
7534		8411		2
9167		8411		2
1078		8411		2
959		8411		2
6731		8411		2
7312		8411		2
275		8411		2
9546		8411		2
9119		8411		2
7401		8411		2
1069		8411		2
825		8411		2
3292		8411		2
1884		8411		2
4783		8411		2
4365		8411		2
2270		8411		2
3010		8411		2
5180		8411		2
9664		8411		2
1916		8411		2
5902		8411		2
719		8411		2
1634		8411		2
6520		8411		2
9332		8411		2
2602		8411		2
4022		8411		2
8607		8411		2
9170		8411		2
4955		8411		2
3363		8411		2
2506		8411		2
9656		8411		2
1125		8411		2
8088		8411		2
5279		8411		2
9533		8411		2
6982		8411		2
42		8411		2
9754		8411		2
4237		8411		2
7505		8411		2
8091		8411		2
869		8411		2
6724		8411		2
9266		8411		2
1873		8411		2
7761		8411		2
7518		8411		2
3000		8411		2
8924		8411		2
2398		8411		2
1296		8411		2
4623		8411		2
4686		8411		2
2707		8411		2
6492		8411		2
1998		8411		2
2293		8411		2
8309		8411		2
5890		8411		2
6071		8411		2
5982		8411		2
2071		8411		2
3696		8411		2
8082		8411		2
688		8411		2
4316		8411		2
5051		8411		2
4405		8411		2
8346		8411		2
9722		8411		2
2347		8411		2
682		8411		2
1256		8411		2
806		8411		2
6075		8411		2
7795		8411		2
2275		8411		2
2518		8411		2
6312		8411		2
4055		8411		2
8637		8411		2
6225		8411		2
7731		8411		2
4667		8411		2
6231		8411		2
6458		8411		2
1695		8411		2
2147		8411		2
237		3094		2
9324		3094		2
2067		3094		2
7474		3094		2
422		3094		2
9756		3094		2
5338		3094		2
9034		3094		2
7782		3094		2
3213		3094		2
803		3094		2
347		3094		2
2106		3094		2
9624		3094		2
2653		3094		2
5935		3094		2
6384		3094		2
7564		3094		2
7017		3094		2
6361		3094		2
6239		3094		2
9846		3094		2
2056		3094		2
2766		3094		2
6579		3094		2
788		3094		2
2651		3094		2
5014		3094		2
1733		3094		2
365		3094		2
9466		3094		2
9704		3094		2
7343		3094		2
7611		3094		2
9483		3094		2
4465		3094		2
9322		3094		2
4857		3094		2
2748		3094		2
4837		3094		2
1043		3094		2
5833		3094		2
3716		3094		2
3958		3094		2
2769		3094		2
9808		3094		2
7770		3094		2
7361		3094		2
9446		3094		2
1877		3094		2
4456		3094		2
4764		3094		2
2760		3094		2
8177		3094		2
6808		3094		2
5107		3094		2
4173		3094		2
5634		3094		2
5183		3094		2
2768		3094		2
8911		3094		2
4879		3094		2
7254		3094		2
5845		3094		2
3857		3094		2
4291		3094		2
7765		3094		2
6906		3094		2
6112		3094		2
8033		3094		2
9969		3094		2
7656		3094		2
740		3094		2
2994		3094		2
7152		3094		2
4484		3094		2
2785		3094		2
8758		3094		2
5153		3094		2
5085		3094		2
7140		3094		2
9698		3094		2
544		3094		2
4356		3094		2
1274		3094		2
1455		3094		2
6057		3094		2
2346		3094		2
4777		3094		2
6790		3094		2
5446		3094		2
4950		3094		2
592		3094		2
2536		3094		2
6839		3094		2
1415		3094		2
7657		3094		2
9155		3094		2
3728		3094		2
4238		3094		2
3764		3094		2
3433		3094		2
408		3094		2
2154		3094		2
2778		3094		2
7433		8173		2
7034		8173		2
7008		8173		2
6324		8173		2
6624		8173		2
678		8173		2
5258		8173		2
5505		8173		2
1999		8173		2
7392		8173		2
3787		8173		2
7000		8173		2
3073		8173		2
3285		8173		2
7619		8173		2
1498		8173		2
3063		8173		2
5743		8173		2
4476		8173		2
4890		8173		2
4674		8173		2
789		8173		2
8434		8173		2
7456		8173		2
8458		8173		2
5610		8173		2
1599		8173		2
6503		8173		2
4235		8173		2
5649		8173		2
3297		8173		2
1167		8173		2
1317		8173		2
5949		8173		2
1524		8173		2
9278		8173		2
1596		8173		2
85		8173		2
3886		8173		2
8278		8173		2
3597		8173		2
2595		8173		2
6495		8173		2
2989		8173		2
4477		8173		2
4420		8173		2
6997		8173		2
3424		8173		2
868		8173		2
3669		8173		2
722		8173		2
4819		8173		2
5917		8173		2
5888		8173		2
8858		8173		2
837		8173		2
2669		8173		2
2388		8173		2
845		8173		2
338		8173		2
9313		8173		2
6577		8173		2
1671		8173		2
5175		8173		2
4326		8173		2
3110		8173		2
7800		8173		2
6269		8173		2
8851		8173		2
4702		8173		2
9935		8173		2
7129		8173		2
5033		8173		2
7295		8173		2
7504		8173		2
593		8173		2
245		8173		2
1935		8173		2
4274		8173		2
1867		8173		2
4335		8173		2
9008		8173		2
3259		8173		2
2365		8173		2
6186		8173		2
5273		8173		2
2079		8173		2
2329		8173		2
4135		8173		2
6165		8173		2
5790		8173		2
1127		8173		2
2393		8173		2
8221		8173		2
7148		8173		2
2818		8173		2
1411		8173		2
3175		8173		2
8126		8173		2
1632		8173		2
3836		8173		2
8268		8173		2
9654		8173		2
2150		8173		2
545		8173		2
3792		8173		2
8960		8173		2
6801		8173		2
3366		8173		2
3511		1727		2
6825		1727		2
2598		1727		2
6584		1727		2
6460		1727		2
4113		1727		2
4658		1727		2
5326		1727		2
8792		1727		2
8598		1727		2
3761		1727		2
5939		1727		2
7263		1727		2
6591		1727		2
9891		1727		2
8611		1727		2
9207		1727		2
7258		1727		2
9769		1727		2
4044		1727		2
6590		1727		2
4138		1727		2
3419		1727		2
239		1727		2
3572		1727		2
8237		1727		2
9860		1727		2
1333		1727		2
157		1727		2
6227		1727		2
7764		1727		2
5409		1727		2
7779		1727		2
202		1727		2
9436		1727		2
4526		1727		2
8710		1727		2
5455		1727		2
8107		1727		2
7970		1727		2
1661		1727		2
1442		1727		2
563		1727		2
7971		1727		2
519		1727		2
4887		1727		2
4545		1727		2
4696		1727		2
452		1727		2
9755		1727		2
1613		1727		2
3069		1727		2
7809		1727		2
6005		1727		2
8093		1727		2
6056		1727		2
5303		1727		2
3753		1727		2
5048		1727		2
3593		1727		2
1551		1727		2
9660		1727		2
744		1727		2
4431		1727		2
2680		1727		2
1300		1727		2
4239		1727		2
5246		1727		2
1016		1727		2
3961		1727		2
2371		1727		2
2751		1727		2
3498		1727		2
835		1727		2
2612		1727		2
1938		1727		2
2592		1727		2
3900		1727		2
5448		1727		2
650		1727		2
528		1727		2
2847		1727		2
3982		1727		2
7070		1727		2
8638		1727		2
